taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH502808	MH502808	2304	-	-	New Jersey	USA: New Jersey	2014	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/UGAI14-1995/2014
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH502832	MH502832	2304	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-3086/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH503019	MH503019	2304	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-4091/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH540629	MH540629	2316	-	-	Missouri	USA: Missouri	2018	Homo sapiens	H1N1	A/Missouri/44/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH546633	MH546633	2338	-	-	Marshall County, Minnesota	USA: Marshall County, Minnesota	2015	Anas platyrhynchos	H11N1	A/mallard/Minnesota/15-040386-2/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH546665	MH546665	2310	-	-	Roseau County, Minnesota	USA: Roseau County, Minnesota	2016	Anas platyrhynchos	H5N5	A/mallard/Minnesota/16-041335-4/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH569237	MH569237	2300	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8436/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH569261	MH569261	2300	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH569301	MH569301	2300	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8461/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH578767	MH578767	2274	-	-	-	USA	2005	Arenaria interpres	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH578830	MH578830	2274	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/106/2007
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH578843	MH578843	2274	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH578905	MH578905	2274	-	-	-	USA	2003	Arenaria interpres	H9N5	A/ruddy turnstone/Delaware Bay/253/2003
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH578980	MH578980	2274	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH579245	MH579245	2274	-	-	-	USA	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware Bay/63/2004
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH596899	MH596899	2316	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597057	MH597057	2316	-	-	Delaware	USA: Delaware	2000	Calidris canutus	H10N4	A/red knot/Delaware/AI00-1886/2000
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597115	MH597115	2316	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/1016389/2003
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597177	MH597177	2297	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016402/2003
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597201	MH597201	2297	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016407/2003
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597258	MH597258	2315	-	-	Delaware	USA: Delaware	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware/1148666/2004
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597322	MH597322	2316	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/471599/2001
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597338	MH597338	2306	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N5	A/ruddy turnstone/Delaware/650593/2002
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597371	MH597371	2316	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N9	A/ruddy turnstone/Delaware/650608/2002
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597509	MH597509	2316	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/828199/2001
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597541	MH597541	2316	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H5N7	A/ruddy turnstone/Delaware/828239/2001
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597639	MH597639	2316	-	-	New Jersey	USA: New Jersey	2003	Arenaria interpres	H9N5	A/ruddy turnstone/New Jersey/1016441/2003
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597822	MH597822	2316	-	-	New Jersey	USA: New Jersey	2005	Arenaria interpres	H3N9	A/ruddy turnstone/New Jersey/1321419/2005
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH597959	MH597959	2316	-	-	New Jersey	USA: New Jersey	2001	Arenaria interpres	H11N7	A/ruddy turnstone/New Jersey/471606/2001
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH598028	MH598028	2316	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N2	A/ruddy turnstone/New Jersey/650615/2002
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH598087	MH598087	2297	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	mixed	A/ruddy turnstone/New Jersey/650677/2002
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH598187	MH598187	2316	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/AI00-1385/2000
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH598244	MH598244	2305	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N5	A/ruddy turnstone/New Jersey/AI00-679/2000
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH598316	MH598316	2316	-	-	New Jersey	USA: New Jersey	2001	Calidris alba	H12N7	A/sanderling/New Jersey/471580/2001
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH637108	MH637108	2337	-	-	-	Canada	2017	Anas discors	H4N6	A/blue winged teal/Alberta/176/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH733775	MH733775	2331	-	-	-	USA	2011	Arenaria interpres	H9N6	A/ruddy turnstone/Delaware Bay/268/2011
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH733807	MH733807	2339	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/294/2003
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MH764259	MH764259	2316	-	-	Blue Earth county, MN	USA: Blue Earth county, MN	2017	Larus delawarensis	H13N6	A/ring-billed gull/Minnesota/CLMNAI1539/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK045494	MK045494	2321	-	-	-	Chile	2017	Meleagris sp.	H7N6	A/turkey/Chile/17-002745-2/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK167356	MK167356	2274	-	-	-	Chile	2017	Himantopus himantopus	H5N9	A/white-backed stilt/Chile/C24619/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK239091	MK239091	2316	-	-	Colorado	USA: Colorado	2017	Homo sapiens	H1N2v	A/Colorado/16/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK239099	MK239099	2316	-	-	Michigan	USA: Michigan	2018	Homo sapiens	H1N2v	A/Michigan/383/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK239112	MK239112	2316	-	-	Ohio	USA: Ohio	2018	Homo sapiens	H1N2v	A/Ohio/24/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK239126	MK239126	2316	-	-	Iowa	USA: Iowa	2017	Homo sapiens	H3N2v	A/Iowa/38/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK326654	MK326654	2341	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-38/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK326719	MK326719	2341	-	-	-	Guatemala	2013	Anas discors	H3N3	A/blue-winged teal/Guatemala/CIP049-S_H115-29/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK326780	MK326780	2341	-	-	-	Guatemala	2013	Anas discors	H5N3	A/blue-winged teal/Guatemala/CIP049-H116-50/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK327692	MK327692	2341	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H117-34/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK327700	MK327700	2341	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-36/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK327716	MK327716	2341	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H116-120/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK327732	MK327732	2341	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-99/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MK913497	MK913497	2341	-	-	-	USA	2018	Anas platyrhynchos	H2N7	A/mallard duck/California/UCD409/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN055191	MN055191	2341	-	-	-	Chile	2018	Pygoscelis antarcticus	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN692226	MN692226	2298	-	-	Moscow	Russia: Moscow	2008	Anas platyrhynchos	H3N1	A/duck/Moscow/3556/2008
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN795765	MN795765	2296	-	-	Shanghai	China: Shanghai	2019	Anas crecca	H12N8	A/common teal/Shanghai/JDS110203/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN874633	MN874633	2255	-	-	-	France	2017	Anseriformes sp	H5N8	A/duck/France/171467/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN908103	MN908103	2316	-	-	-	USA	2019	Arenaria interpres	H9N1	A/Ruddy Turnstone/Delaware/318/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN908113	MN908113	2316	-	-	-	USA	2019	Arenaria interpres	H11N5	A/Ruddy Turnstone/Delaware/438/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN911259	MN911259	2316	-	-	-	USA	2019	Arenaria interpres	H11N1	A/Ruddy Turnstone/Delaware/516/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN937701	MN937701	2304	-	-	Georgia	USA: Georgia	2018	Arenaria interpres	H12N9	A/ruddy turnstone/Georgia/UGAI18-639/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN988244	MN988244	2274	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H3N6	A/mallard/Minnesota/MN18-WB1-075B/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN988419	MN988419	2274	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H2N9	A/mallard/Minnesota/MN18-WB2-207A/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN988443	MN988443	2274	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H6N9	A/mallard/Minnesota/MN18-WB2-223A/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MN998502	MN998502	2274	-	-	Philadelphia County, Pennsylvania	USA: Philadelphia County, Pennsylvania	2014	Anseriformes sp	H2N2	A/duck/Pennsylvania/14-030488-005/2014
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT406823	MT406823	2274	-	-	-	Belgium	2016	Anas crecca	H6N2	A/Anas crecca/Belgium/9685/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT406935	MT406935	2341	-	-	-	Belgium	2016	Anas platyrhynchos	H10N5	A/Anas platyrhynchos/Belgium/11798_H189445/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT406999	MT406999	2341	-	-	-	Belgium	2015	Anas platyrhynchos	H1N6	A/Anas platyrhynchos/Belgium/3950/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT407023	MT407023	2341	-	-	-	Belgium	2017	Anas platyrhynchos	H7N5	A/Anas platyrhynchos/Belgium/467_H191864/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT421369	MT421369	2274	-	-	Maine	USA: Maine	2017	Anas platyrhynchos	H3N8	A/mallard/Maine/ME-Y17-165/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT444280	MT444280	2274	-	-	Union County, North Carolina	USA: Union County, North Carolina	2020	Meleagris gallopavo	H7N3	A/turkey/North Carolina/20-008423-002/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT547643	MT547643	2321	-	-	-	Viet Nam	2019	Anseriformes sp	H5N6	A/Duck/Viet Nam/HU12-1303/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT624410	MT624410	2316	-	-	-	Canada	2019	Anas platyrhynchos	H4N6	A/Mallard duck/Alberta/165/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT824798	MT824798	2341	-	-	-	USA	2017	Anas crecca	H4N2	A/American Green-winged Teal/Ohio/17OS2009/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT824949	MT824949	2318	-	-	-	USA	2016	Anas platyrhynchos	H2N5	A/mallard/Maryland/16OS0188/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT825010	MT825010	2240	-	-	-	USA	2017	Anas acuta	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MT828864	MT828864	2233	-	-	-	China	2016	Anseriformes sp	H6N2	A/duck/China/F3891-1/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW024904	MW024904	2316	-	-	Hawaii	USA: Hawaii	2020	Homo sapiens	H3N2v	A/Hawaii/28/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW055364	MW055364	2215	-	-	-	USA	2012	Arenaria interpres	H5N9	A/Ruddy Turnstone/New Jersey/AI12-2279/2012
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW095267	MW095267	2274	-	-	Hunan	China: Hunan	2017	Gallus gallus	H7N9	A/chicken/Hunan/5.24_YYGK53P2-OC/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW095567	MW095567	2274	-	-	Shandong	China: Shandong	2018	Gallus gallus	H9N2	A/chicken/Shandong/12.26_TAWL018-O/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW095888	MW095888	2175	-	-	Fujian	China: Fujian	2017	Anseriformes sp	H9N6	A/duck/Fujian/9.25_FZHX0016-C/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW105294	MW105294	2274	-	-	Jiangxi	China: Jiangxi	2016	Gallus gallus	H9N2	A/chicken/Jiangxi/09.22_NCNP19C2-O/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW106062	MW106062	2291	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCDZT43N2-OC/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW106158	MW106158	2291	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP10N2-OC/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW106174	MW106174	2291	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP13N2-OC/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW107238	MW107238	2321	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H7N3	A/duck/Fujian/1.25_FZHX0014-C/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW107422	MW107422	2277	-	-	Fujian	China: Fujian	2018	Anseriformes sp	mixed	A/duck/Fujian/11.26_FZHX0197-C/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW108462	MW108462	2274	-	-	Hunan	China: Hunan	2017	Anseriformes sp	H6N6	A/duck/Hunan/6.27_YYGK79S2-OC/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW109366	MW109366	2274	-	-	Hunan	China: Hunan	2017	-	mixed	A/environment/Hunan/1.17_YYGKK58-E/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW109582	MW109582	2274	-	-	Jiangxi	China: Jiangxi	2017	-	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW109694	MW109694	2277	-	-	Jiangxi	China: Jiangxi	2016	-	H7N9	A/environment/Jiangxi/3.14_NCDZT83T-E/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW109886	MW109886	2289	-	-	Yunnan	China: Yunnan	2018	-	mixed	A/environment/Yunnan/11.22_DQWGH002-E/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW110334	MW110334	2274	-	-	Guizhou	China: Guizhou	2016	Columba livia	H9N2	A/pigeon/Guizhou/11.30_ZYLJJ022-O/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW116744	MW116744	2284	-	-	-	South Korea	2017	Grus japonensis	H7N7	A/red-crowned crane/South Korea/H1026/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW126487	MW126487	2274	-	-	-	South Korea	2019	Anas platyrhynchos	H11N2	A/Anas platyrhynchos/South Korea/JB29-91-95/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW132274	MW132274	2341	-	-	-	USA	2018	Zalophus californianus	H7N5	A/mallard/California/SL01B72H7/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW169717	MW169717	2274	-	-	-	Italy	2019	Sus scrofa	H1N2	A/swine/Italy/364184/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW188603	MW188603	2327	-	-	-	Mongolia	2018	Anas platyrhynchos	H4N6	A/duck/Mongolia/374/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW243405	MW243405	2271	-	-	Whalebone Bay, King Island, TAS	Australia: Whalebone Bay, King Island, TAS	2014	Arenaria interpres	H3N5	A/Ruddy turnstone/TAS/7040/2014
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW243441	MW243441	2271	-	-	Manuka, King Island, TAS	Australia: Manuka, King Island, TAS	2014	Arenaria interpres	H6N8	A/Ruddy turnstone/TAS/7009/2014
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW309041	MW309041	2274	-	-	Indiana	USA: Indiana	2020	Sus scrofa	H1N2	A/swine/Indiana/A02524433/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW333284	MW333284	2341	-	-	Kaohsiung	Taiwan: Kaohsiung	2016	Gallus gallus	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW342698	MW342698	2274	-	-	Kagoshima	Japan: Kagoshima	2020	Mareca falcata	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW391546	MW391546	2309	-	-	-	South Korea	2019	Anser albifrons	H7N7	A/White-fronted goose (Anser albifrons)/South Korea/KNU2019-39/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW404532	MW404532	2299	-	-	-	South Korea	2019	Anas platyrhynchos	H5N3	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-51/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW412626	MW412626	2341	-	-	-	Mongolia	2018	Duck(Anas sp.)	H2N8	A/Duck(Anas sp.)/Mongolia/MN18-141/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW419965	MW419965	2274	-	-	-	Mongolia	2018	Anseriformes sp	H4N8	A/duck/Mongolia/MN2018-224/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW487359	MW487359	2333	-	-	-	Mongolia	2018	Anas sp.	H3N6	A/duck/Mongolia/MN18-1/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547569	MW547569	2306	-	-	Cheongju	South Korea: Cheongju	2010	Aves	H1N8	A/aquatic bird/Cheongju/431/2010
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547571	MW547571	2296	-	-	Cheongju	South Korea: Cheongju	2007	Aves	H2N4	A/aquatic bird/Cheongju/180/2007
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547572	MW547572	2285	-	-	Seosan	South Korea: Seosan	2006	Aves	H2N9	A/aquatic bird/Seosan/118/2006
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547575	MW547575	2294	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H3N4	A/aquatic bird/Gunsan/146/2006
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547578	MW547578	2307	-	-	Jeonju	South Korea: Jeonju	2008	Aves	H4N1	A/aquatic bird/Jeonju/340/2008
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547580	MW547580	2285	-	-	Gunsan	South Korea: Gunsan	2007	Aves	H4N4	A/aquatic bird/Gunsan/187/2007
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547585	MW547585	2304	-	-	Cheonan	South Korea: Cheonan	2005	Aves	H6N8	A/aquatic bird/Cheonan/72/2005
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW547591	MW547591	2285	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW855592	MW855592	2309	-	-	-	Ukraine	2020	Anas platyrhynchos	H7N2	A/mallard/Ukraine/AN-221-13-01/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW857484	MW857484	2274	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12657T/2012
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW857496	MW857496	2274	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12677T/2012
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW857524	MW857524	2274	-	-	-	Thailand	2015	Anseriformes sp	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW873604	MW873604	2274	-	-	Alaska	USA: Alaska	2017	Larus hyperboreus	H4N7	A/glaucous-winged gull/Alaska/UGAI17-5355/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW873660	MW873660	2274	-	-	Alaska	USA: Alaska	2017	Anas carolinensis	H6N8	A/green-winged teal/Alaska/UGA17-4719/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875020	MW875020	2316	-	-	-	USA	2020	Arenaria interpres	H7N8	A/Ruddy Turnstone/Delaware Bay/604/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875207	MW875207	2316	-	-	-	USA	2020	Arenaria interpres	H7N3	A/Ruddy Turnstone/Delaware Bay/465/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875318	MW875318	2316	-	-	-	USA	2020	Calidris alpina	H4N9	A/Dunlin/Delaware Bay/378/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875481	MW875481	2316	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/305/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875636	MW875636	2316	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/350/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875645	MW875645	2316	-	-	-	USA	2020	Arenaria interpres	H4N3	A/ruddy turnstone/Delaware Bay/341/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875654	MW875654	2316	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875787	MW875787	2316	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW875900	MW875900	2316	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/302/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW876046	MW876046	2316	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW876069	MW876069	2316	-	-	-	USA	2020	Arenaria interpres	H12N8	A/ruddy turnstone/Delaware Bay/173/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW876097	MW876097	2316	-	-	-	USA	2020	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MW940025	MW940025	2341	-	-	-	Viet Nam	2019	Anas sp.	H6N6	A/duck/Vietnam/HN5350/2019
