taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH502826	MH502826	1746	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-3086/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH503013	MH503013	1743	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-4091/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH540631	MH540631	1752	-	-	Missouri	USA: Missouri	2018	Homo sapiens	H1N1	A/Missouri/44/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH546635	MH546635	1709	-	-	Marshall County, Minnesota	USA: Marshall County, Minnesota	2015	Anas platyrhynchos	H11N1	A/mallard/Minnesota/15-040386-2/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH546667	MH546667	1743	-	-	Roseau County, Minnesota	USA: Roseau County, Minnesota	2016	Anas platyrhynchos	H5N5	A/mallard/Minnesota/16-041335-4/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH569239	MH569239	1701	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8436/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH569263	MH569263	1701	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH569303	MH569303	1701	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8461/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH578722	MH578722	1695	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/106/2007
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH578773	MH578773	1683	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH578815	MH578815	1683	-	-	-	USA	2003	Arenaria interpres	H9N5	A/ruddy turnstone/Delaware Bay/253/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH579159	MH579159	1695	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH579329	MH579329	1686	-	-	-	USA	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware Bay/63/2004
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH596891	MH596891	1735	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H11N4	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597051	MH597051	1696	-	-	Delaware	USA: Delaware	2000	Calidris canutus	H10N4	A/red knot/Delaware/AI00-1886/2000
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597107	MH597107	1712	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	HxN3	A/ruddy turnstone/Delaware/1016389/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597171	MH597171	1717	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016402/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597195	MH597195	1717	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016407/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597252	MH597252	1703	-	-	Delaware	USA: Delaware	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware/1148666/2004
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597316	MH597316	1712	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/471599/2001
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597332	MH597332	1748	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N5	A/ruddy turnstone/Delaware/650593/2002
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597365	MH597365	1748	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N9	A/ruddy turnstone/Delaware/650608/2002
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597503	MH597503	1712	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/828199/2001
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597535	MH597535	1695	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H5N7	A/ruddy turnstone/Delaware/828239/2001
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597633	MH597633	1717	-	-	New Jersey	USA: New Jersey	2003	Arenaria interpres	H9N5	A/ruddy turnstone/New Jersey/1016441/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597816	MH597816	1740	-	-	New Jersey	USA: New Jersey	2005	Arenaria interpres	H3N9	A/ruddy turnstone/New Jersey/1321419/2005
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH597953	MH597953	1719	-	-	New Jersey	USA: New Jersey	2001	Arenaria interpres	H11N7	A/ruddy turnstone/New Jersey/471606/2001
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH598022	MH598022	1735	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N2	A/ruddy turnstone/New Jersey/650615/2002
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH598080	MH598080	1735	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N4	A/ruddy turnstone/New Jersey/650677/2002
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH598181	MH598181	1712	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/AI00-1385/2000
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH598238	MH598238	1712	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N5	A/ruddy turnstone/New Jersey/AI00-679/2000
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH598310	MH598310	1712	-	-	New Jersey	USA: New Jersey	2001	Calidris alba	H12N7	A/sanderling/New Jersey/471580/2001
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH613320	MH613320	1698	-	-	-	USA	2005	Arenaria interpres	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH637032	MH637032	1713	-	-	-	Canada	2017	Anas discors	H4N6	A/blue winged teal/Alberta/176/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH675632	MH675632	1698	-	-	-	Chile	2016	Fulica armillata	H3N4	A/red-gartered coot/Chile/C16030/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH733659	MH733659	1737	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/294/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH733765	MH733765	1740	-	-	-	USA	2011	Arenaria interpres	H9N6	A/ruddy turnstone/Delaware Bay/268/2011
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH764253	MH764253	1717	-	-	Blue Earth county, MN	USA: Blue Earth county, MN	2017	Larus delawarensis	H13N6	A/ring-billed gull/Minnesota/CLMNAI1539/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK045495	MK045495	1697	-	-	-	Chile	2017	Meleagris sp.	H7N6	A/turkey/Chile/17-002745-2/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK167355	MK167355	1695	-	-	-	Chile	2017	Himantopus himantopus	H5N9	A/white-backed stilt/Chile/C24619/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK239073	MK239073	1737	-	-	Iowa	USA: Iowa	2017	Homo sapiens	H3N2v	A/Iowa/38/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK239081	MK239081	1750	-	-	Michigan	USA: Michigan	2018	Homo sapiens	H1N2v	A/Michigan/383/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK239094	MK239094	1750	-	-	Colorado	USA: Colorado	2017	Homo sapiens	H1N2v	A/Colorado/16/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK239115	MK239115	1750	-	-	Ohio	USA: Ohio	2018	Homo sapiens	H1N2v	A/Ohio/24/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK326656	MK326656	1748	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-38/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK326721	MK326721	1765	-	-	-	Guatemala	2013	Anas discors	H3N3	A/blue-winged teal/Guatemala/CIP049-S_H115-29/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK326782	MK326782	1767	-	-	-	Guatemala	2013	Anas discors	H5N3	A/blue-winged teal/Guatemala/CIP049-H116-50/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK327694	MK327694	1748	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H117-34/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK327702	MK327702	1748	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-36/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK327718	MK327718	1748	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H116-120/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK327734	MK327734	1748	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-99/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK913491	MK913491	1772	-	-	-	USA	2018	Anas platyrhynchos	H2N7	A/mallard duck/California/UCD409/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN055195	MN055195	1757	-	-	-	Chile	2018	Pygoscelis antarcticus	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN692228	MN692228	1717	-	-	Moscow	Russia: Moscow	2008	Anas platyrhynchos	H3N1	A/duck/Moscow/3556/2008
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN795767	MN795767	1666	-	-	Shanghai	China: Shanghai	2019	Anas crecca	H12N8	A/common teal/Shanghai/JDS110203/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN875053	MN875053	1656	-	-	-	France	2017	Anseriformes sp	H5N8	A/duck/France/171467/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN908105	MN908105	1718	-	-	-	USA	2019	Arenaria interpres	H9N1	A/Ruddy Turnstone/Delaware/318/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN911255	MN911255	1734	-	-	-	USA	2019	Arenaria interpres	H11N1	A/Ruddy Turnstone/Delaware/516/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN915008	MN915008	1735	-	-	-	USA	2019	Arenaria interpres	H11N5	A/Ruddy Turnstone/Delaware/438/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN937695	MN937695	1712	-	-	Georgia	USA: Georgia	2018	Arenaria interpres	H12N9	A/ruddy turnstone/Georgia/UGAI18-639/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN988246	MN988246	1702	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H3N6	A/mallard/Minnesota/MN18-WB1-075B/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN988421	MN988421	1689	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H2N9	A/mallard/Minnesota/MN18-WB2-207A/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN988445	MN988445	1701	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H6N9	A/mallard/Minnesota/MN18-WB2-223A/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN998504	MN998504	1689	-	-	Philadelphia County, Pennsylvania	USA: Philadelphia County, Pennsylvania	2014	Anseriformes sp	H2N2	A/duck/Pennsylvania/14-030488-005/2014
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT406817	MT406817	1744	-	-	-	Belgium	2016	Anas crecca	H6N2	A/Anas crecca/Belgium/9685/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT406929	MT406929	1728	-	-	-	Belgium	2016	Anas platyrhynchos	H10N5	A/Anas platyrhynchos/Belgium/11798_H189445/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT406993	MT406993	1777	-	-	-	Belgium	2015	Anas platyrhynchos	H1N6	A/Anas platyrhynchos/Belgium/3950/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT407017	MT407017	1732	-	-	-	Belgium	2017	Anas platyrhynchos	H7N5	A/Anas platyrhynchos/Belgium/467_H191864/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT421371	MT421371	1701	-	-	Maine	USA: Maine	2017	Anas platyrhynchos	H3N8	A/mallard/Maine/ME-Y17-165/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT444282	MT444282	1683	-	-	Union County, North Carolina	USA: Union County, North Carolina	2020	Meleagris gallopavo	H7N3	A/turkey/North Carolina/20-008423-002/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT547648	MT547648	1756	-	-	-	Viet Nam	2019	Anseriformes sp	H5N6	A/Duck/Viet Nam/HU12-1303/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT624408	MT624408	1713	-	-	-	Canada	2019	Anas platyrhynchos	H4N6	A/Mallard duck/Alberta/165/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT754386	MT754386	1698	-	-	Indiana	USA: Indiana	2020	Sus scrofa	H1N2	A/swine/Indiana/A02524433/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT824622	MT824622	1760	-	-	-	USA	2017	Anas acuta	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT824799	MT824799	1738	-	-	-	USA	2017	Anas crecca	H4N2	A/American Green-winged Teal/Ohio/17OS2009/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT824948	MT824948	1762	-	-	-	USA	2016	Anas platyrhynchos	H2N5	A/mallard/Maryland/16OS0188/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MT826268	MT826268	1701	-	-	-	China	2016	Anseriformes sp	H6N2	A/duck/China/F3891-1/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW024906	MW024906	1737	-	-	Hawaii	USA: Hawaii	2020	Homo sapiens	H3N2v	A/Hawaii/28/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW055351	MW055351	1707	-	-	-	USA	2012	Arenaria interpres	H5N9	A/Ruddy Turnstone/New Jersey/AI12-2279/2012
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW097093	MW097093	1683	-	-	Hunan	China: Hunan	2017	Gallus gallus	H7N9	A/chicken/Hunan/5.24_YYGK53P2-OC/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW097391	MW097391	1660	-	-	Shandong	China: Shandong	2018	Gallus gallus	H9N2	A/chicken/Shandong/12.26_TAWL018-O/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW097711	MW097711	1610	-	-	Fujian	China: Fujian	2017	Anseriformes sp	H9N6	A/duck/Fujian/9.25_FZHX0016-C/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW097854	MW097854	1701	-	-	Hunan	China: Hunan	2017	-	H6N9	A/environment/Hunan/1.17_YYGKK58-E/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW098155	MW098155	1773	-	-	Yunnan	China: Yunnan	2018	-	H5N6	A/environment/Yunnan/11.22_DQWGH002-E/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW098183	MW098183	1743	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H9N6	A/duck/Fujian/11.26_FZHX0197-C/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW105296	MW105296	1683	-	-	Jiangxi	China: Jiangxi	2016	Gallus gallus	H9N2	A/chicken/Jiangxi/09.22_NCNP19C2-O/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW106064	MW106064	1683	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCDZT43N2-OC/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW106160	MW106160	1683	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP10N2-OC/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW106176	MW106176	1683	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP13N2-OC/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW107240	MW107240	1710	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H7N3	A/duck/Fujian/1.25_FZHX0014-C/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW108464	MW108464	1701	-	-	Hunan	China: Hunan	2017	Anseriformes sp	H6N6	A/duck/Hunan/6.27_YYGK79S2-OC/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW109584	MW109584	1701	-	-	Jiangxi	China: Jiangxi	2017	-	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW109696	MW109696	1683	-	-	Jiangxi	China: Jiangxi	2016	-	H7N9	A/environment/Jiangxi/3.14_NCDZT83T-E/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW110336	MW110336	1683	-	-	Guizhou	China: Guizhou	2016	Columba livia	H9N2	A/pigeon/Guizhou/11.30_ZYLJJ022-O/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW116746	MW116746	1698	-	-	-	South Korea	2017	Grus japonensis	H7N7	A/red-crowned crane/South Korea/H1026/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW126489	MW126489	1698	-	-	-	South Korea	2019	Anas platyrhynchos	H11N2	A/Anas platyrhynchos/South Korea/JB29-91-95/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW132270	MW132270	1731	-	-	-	USA	2018	Zalophus californianus	H7N5	A/mallard/California/SL01B72H7/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW170268	MW170268	1699	-	-	-	Italy	2019	Sus scrofa	H1N2	A/swine/Italy/364184/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW188605	MW188605	1722	-	-	-	Mongolia	2018	Anas platyrhynchos	H4N6	A/duck/Mongolia/374/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW243407	MW243407	1701	-	-	Whalebone Bay, King Island, TAS	Australia: Whalebone Bay, King Island, TAS	2014	Arenaria interpres	H3N5	A/Ruddy turnstone/TAS/7040/2014
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW243443	MW243443	1701	-	-	Manuka, King Island, TAS	Australia: Manuka, King Island, TAS	2014	Arenaria interpres	H6N8	A/Ruddy turnstone/TAS/7009/2014
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW333286	MW333286	1776	-	-	Kaohsiung	Taiwan: Kaohsiung	2016	Gallus gallus	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW342700	MW342700	1704	-	-	Kagoshima	Japan: Kagoshima	2020	Mareca falcata	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW391548	MW391548	1732	-	-	-	South Korea	2019	Anser albifrons	H7N7	A/White-fronted goose (Anser albifrons)/South Korea/KNU2019-39/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW404534	MW404534	1752	-	-	-	South Korea	2019	Anas platyrhynchos	H5N3	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-51/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW412628	MW412628	1773	-	-	-	Mongolia	2018	Duck(Anas sp.)	H2N8	A/Duck(Anas sp.)/Mongolia/MN18-141/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW419967	MW419967	1739	-	-	-	Mongolia	2018	Anseriformes sp	H4N8	A/duck/Mongolia/MN2018-224/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW487361	MW487361	1764	-	-	-	Mongolia	2018	Anas sp.	H3N6	A/duck/Mongolia/MN18-1/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547656	MW547656	1737	-	-	Cheongju	South Korea: Cheongju	2010	Aves	H1N8	A/aquatic bird/Cheongju/431/2010
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547658	MW547658	1701	-	-	Cheongju	South Korea: Cheongju	2007	Aves	H2N4	A/aquatic bird/Cheongju/180/2007
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547659	MW547659	1689	-	-	Seosan	South Korea: Seosan	2006	Aves	H2N9	A/aquatic bird/Seosan/118/2006
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547662	MW547662	1714	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H3N4	A/aquatic bird/Gunsan/146/2006
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547665	MW547665	1701	-	-	Jeonju	South Korea: Jeonju	2008	Aves	H4N1	A/aquatic bird/Jeonju/340/2008
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547667	MW547667	1695	-	-	Gunsan	South Korea: Gunsan	2007	Aves	H4N4	A/aquatic bird/Gunsan/187/2007
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547672	MW547672	1701	-	-	Cheonan	South Korea: Cheonan	2005	Aves	H6N8	A/aquatic bird/Cheonan/72/2005
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547678	MW547678	1686	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW855474	MW855474	1732	-	-	-	Ukraine	2020	Anas platyrhynchos	H7N2	A/mallard/Ukraine/AN-221-13-01/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW857486	MW857486	1688	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12657T/2012
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW857498	MW857498	1698	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12677T/2012
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW857526	MW857526	1639	-	-	-	Thailand	2015	Anseriformes sp	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW873606	MW873606	1695	-	-	Alaska	USA: Alaska	2017	Larus hyperboreus	H4N7	A/glaucous-winged gull/Alaska/UGAI17-5355/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW873662	MW873662	1701	-	-	Alaska	USA: Alaska	2017	Anas carolinensis	H6N8	A/green-winged teal/Alaska/UGA17-4719/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875023	MW875023	1706	-	-	-	USA	2020	Arenaria interpres	H7N8	A/Ruddy Turnstone/Delaware Bay/604/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875205	MW875205	1706	-	-	-	USA	2020	Arenaria interpres	H7N3	A/Ruddy Turnstone/Delaware Bay/465/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875319	MW875319	1712	-	-	-	USA	2020	Calidris alpina	H4N9	A/Dunlin/Delaware Bay/378/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875479	MW875479	1712	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/305/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875633	MW875633	1712	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/350/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875642	MW875642	1712	-	-	-	USA	2020	Arenaria interpres	H4N3	A/ruddy turnstone/Delaware Bay/341/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875653	MW875653	1713	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875789	MW875789	1743	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875897	MW875897	1712	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/302/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW876042	MW876042	1735	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW876073	MW876073	1712	-	-	-	USA	2020	Arenaria interpres	H12N8	A/ruddy turnstone/Delaware Bay/173/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW876090	MW876090	1712	-	-	-	USA	2020	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW935372	MW935372	1744	-	-	-	Viet Nam	2019	Anas sp.	H6N6	A/duck/Vietnam/HN5350/2019
