taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH502807	MH502807	2208	-	-	New Jersey	USA: New Jersey	2014	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/UGAI14-1995/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH502831	MH502831	2196	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-3086/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH503018	MH503018	2196	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-4091/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH540630	MH540630	2208	-	-	Missouri	USA: Missouri	2018	Homo sapiens	H1N1	A/Missouri/44/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH546634	MH546634	2205	-	-	Marshall County, Minnesota	USA: Marshall County, Minnesota	2015	Anas platyrhynchos	H11N1	A/mallard/Minnesota/15-040386-2/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH546666	MH546666	2220	-	-	Roseau County, Minnesota	USA: Roseau County, Minnesota	2016	Anas platyrhynchos	H5N5	A/mallard/Minnesota/16-041335-4/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH569238	MH569238	2191	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8436/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH569262	MH569262	2191	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH569302	MH569302	2191	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8461/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH578749	MH578749	2151	-	-	-	USA	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware Bay/63/2004
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH578790	MH578790	2151	-	-	-	USA	2005	Arenaria interpres	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH578883	MH578883	2151	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH578913	MH578913	2151	-	-	-	USA	2003	Arenaria interpres	H9N5	A/ruddy turnstone/Delaware Bay/253/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH578918	MH578918	2151	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/106/2007
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH579169	MH579169	2151	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH596898	MH596898	2199	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597056	MH597056	2208	-	-	Delaware	USA: Delaware	2000	Calidris canutus	H10N4	A/red knot/Delaware/AI00-1886/2000
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597114	MH597114	2208	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/1016389/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597176	MH597176	2208	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016402/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597200	MH597200	2171	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016407/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597257	MH597257	2208	-	-	Delaware	USA: Delaware	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware/1148666/2004
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597321	MH597321	2205	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/471599/2001
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597337	MH597337	2199	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N5	A/ruddy turnstone/Delaware/650593/2002
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597370	MH597370	2198	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N9	A/ruddy turnstone/Delaware/650608/2002
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597508	MH597508	2208	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/828199/2001
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597540	MH597540	2205	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H5N7	A/ruddy turnstone/Delaware/828239/2001
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597638	MH597638	2208	-	-	New Jersey	USA: New Jersey	2003	Arenaria interpres	H9N5	A/ruddy turnstone/New Jersey/1016441/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597821	MH597821	2208	-	-	New Jersey	USA: New Jersey	2005	Arenaria interpres	H3N9	A/ruddy turnstone/New Jersey/1321419/2005
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH597958	MH597958	2163	-	-	New Jersey	USA: New Jersey	2001	Arenaria interpres	H11N7	A/ruddy turnstone/New Jersey/471606/2001
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH598027	MH598027	2199	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N2	A/ruddy turnstone/New Jersey/650615/2002
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH598086	MH598086	2198	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	mixed	A/ruddy turnstone/New Jersey/650677/2002
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH598186	MH598186	2208	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/AI00-1385/2000
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH598243	MH598243	2208	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N5	A/ruddy turnstone/New Jersey/AI00-679/2000
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH598315	MH598315	2208	-	-	New Jersey	USA: New Jersey	2001	Calidris alba	H12N7	A/sanderling/New Jersey/471580/2001
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH637164	MH637164	2227	-	-	-	Canada	2017	Anas discors	H4N6	A/blue winged teal/Alberta/176/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH733646	MH733646	2225	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/294/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH733772	MH733772	2225	-	-	-	USA	2011	Arenaria interpres	H9N6	A/ruddy turnstone/Delaware Bay/268/2011
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH764258	MH764258	2200	-	-	Blue Earth county, MN	USA: Blue Earth county, MN	2017	Larus delawarensis	H13N6	A/ring-billed gull/Minnesota/CLMNAI1539/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK045493	MK045493	2208	-	-	-	Chile	2017	Meleagris sp.	H7N6	A/turkey/Chile/17-002745-2/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK167353	MK167353	2151	-	-	-	Chile	2017	Himantopus himantopus	H5N9	A/white-backed stilt/Chile/C24619/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK239076	MK239076	2208	-	-	Michigan	USA: Michigan	2018	Homo sapiens	H1N2v	A/Michigan/383/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK239089	MK239089	2208	-	-	Colorado	USA: Colorado	2017	Homo sapiens	H1N2v	A/Colorado/16/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK239110	MK239110	2208	-	-	Ohio	USA: Ohio	2018	Homo sapiens	H1N2v	A/Ohio/24/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK239124	MK239124	2208	-	-	Iowa	USA: Iowa	2017	Homo sapiens	H3N2v	A/Iowa/38/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK326655	MK326655	2233	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-38/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK326720	MK326720	2233	-	-	-	Guatemala	2013	Anas discors	H3N3	A/blue-winged teal/Guatemala/CIP049-S_H115-29/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK326781	MK326781	2233	-	-	-	Guatemala	2013	Anas discors	H5N3	A/blue-winged teal/Guatemala/CIP049-H116-50/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK327693	MK327693	2233	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H117-34/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK327701	MK327701	2233	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-36/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK327717	MK327717	2233	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H116-120/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK327733	MK327733	2233	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-99/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK913495	MK913495	2234	-	-	-	USA	2018	Anas platyrhynchos	H2N7	A/mallard duck/California/UCD409/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN055196	MN055196	2233	-	-	-	Chile	2018	Pygoscelis antarcticus	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN692227	MN692227	2206	-	-	Moscow	Russia: Moscow	2008	Anas platyrhynchos	H3N1	A/duck/Moscow/3556/2008
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN795766	MN795766	2190	-	-	Shanghai	China: Shanghai	2019	Anas crecca	H12N8	A/common teal/Shanghai/JDS110203/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN874843	MN874843	2109	-	-	-	France	2017	Anseriformes sp	H5N8	A/duck/France/171467/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN908101	MN908101	2208	-	-	-	USA	2019	Arenaria interpres	H9N1	A/Ruddy Turnstone/Delaware/318/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN908111	MN908111	2208	-	-	-	USA	2019	Arenaria interpres	H11N5	A/Ruddy Turnstone/Delaware/438/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN911257	MN911257	2208	-	-	-	USA	2019	Arenaria interpres	H11N1	A/Ruddy Turnstone/Delaware/516/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN937700	MN937700	2195	-	-	Georgia	USA: Georgia	2018	Arenaria interpres	H12N9	A/ruddy turnstone/Georgia/UGAI18-639/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN988245	MN988245	2151	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H3N6	A/mallard/Minnesota/MN18-WB1-075B/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN988420	MN988420	2151	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H2N9	A/mallard/Minnesota/MN18-WB2-207A/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN988444	MN988444	2151	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H6N9	A/mallard/Minnesota/MN18-WB2-223A/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN998503	MN998503	2151	-	-	Philadelphia County, Pennsylvania	USA: Philadelphia County, Pennsylvania	2014	Anseriformes sp	H2N2	A/duck/Pennsylvania/14-030488-005/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT406822	MT406822	2188	-	-	-	Belgium	2016	Anas crecca	H6N2	A/Anas crecca/Belgium/9685/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT406934	MT406934	2233	-	-	-	Belgium	2016	Anas platyrhynchos	H10N5	A/Anas platyrhynchos/Belgium/11798_H189445/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT406998	MT406998	2233	-	-	-	Belgium	2015	Anas platyrhynchos	H1N6	A/Anas platyrhynchos/Belgium/3950/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT407022	MT407022	2233	-	-	-	Belgium	2017	Anas platyrhynchos	H7N5	A/Anas platyrhynchos/Belgium/467_H191864/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT421370	MT421370	2151	-	-	Maine	USA: Maine	2017	Anas platyrhynchos	H3N8	A/mallard/Maine/ME-Y17-165/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT444281	MT444281	2151	-	-	Union County, North Carolina	USA: Union County, North Carolina	2020	Meleagris gallopavo	H7N3	A/turkey/North Carolina/20-008423-002/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT547644	MT547644	2214	-	-	-	Viet Nam	2019	Anseriformes sp	H5N6	A/Duck/Viet Nam/HU12-1303/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT624409	MT624409	2208	-	-	-	Canada	2019	Anas platyrhynchos	H4N6	A/Mallard duck/Alberta/165/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT824623	MT824623	2233	-	-	-	USA	2017	Anas acuta	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT824803	MT824803	2233	-	-	-	USA	2017	Anas crecca	H4N2	A/American Green-winged Teal/Ohio/17OS2009/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT824953	MT824953	2196	-	-	-	USA	2016	Anas platyrhynchos	H2N5	A/mallard/Maryland/16OS0188/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MT829197	MT829197	2151	-	-	-	China	2016	Anseriformes sp	H6N2	A/duck/China/F3891-1/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW024905	MW024905	2208	-	-	Hawaii	USA: Hawaii	2020	Homo sapiens	H3N2v	A/Hawaii/28/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW055350	MW055350	2189	-	-	-	USA	2012	Arenaria interpres	H5N9	A/Ruddy Turnstone/New Jersey/AI12-2279/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW096207	MW096207	2149	-	-	Hunan	China: Hunan	2017	Gallus gallus	H7N9	A/chicken/Hunan/5.24_YYGK53P2-OC/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW096493	MW096493	2151	-	-	Shandong	China: Shandong	2018	Gallus gallus	H9N2	A/chicken/Shandong/12.26_TAWL018-O/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW096808	MW096808	1993	-	-	Fujian	China: Fujian	2017	Anseriformes sp	H9N6	A/duck/Fujian/9.25_FZHX0016-C/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW105295	MW105295	2151	-	-	Jiangxi	China: Jiangxi	2016	Gallus gallus	H9N2	A/chicken/Jiangxi/09.22_NCNP19C2-O/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW106063	MW106063	2151	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCDZT43N2-OC/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW106159	MW106159	2151	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP10N2-OC/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW106175	MW106175	2151	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP13N2-OC/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW107239	MW107239	2151	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H7N3	A/duck/Fujian/1.25_FZHX0014-C/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW107423	MW107423	2151	-	-	Fujian	China: Fujian	2018	Anseriformes sp	mixed	A/duck/Fujian/11.26_FZHX0197-C/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW108463	MW108463	2151	-	-	Hunan	China: Hunan	2017	Anseriformes sp	H6N6	A/duck/Hunan/6.27_YYGK79S2-OC/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW109367	MW109367	2151	-	-	Hunan	China: Hunan	2017	-	mixed	A/environment/Hunan/1.17_YYGKK58-E/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW109583	MW109583	2151	-	-	Jiangxi	China: Jiangxi	2017	-	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW109695	MW109695	2151	-	-	Jiangxi	China: Jiangxi	2016	-	H7N9	A/environment/Jiangxi/3.14_NCDZT83T-E/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW109887	MW109887	2175	-	-	Yunnan	China: Yunnan	2018	-	mixed	A/environment/Yunnan/11.22_DQWGH002-E/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW110335	MW110335	2151	-	-	Guizhou	China: Guizhou	2016	Columba livia	H9N2	A/pigeon/Guizhou/11.30_ZYLJJ022-O/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW116745	MW116745	2200	-	-	-	South Korea	2017	Grus japonensis	H7N7	A/red-crowned crane/South Korea/H1026/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW126488	MW126488	2151	-	-	-	South Korea	2019	Anas platyrhynchos	H11N2	A/Anas platyrhynchos/South Korea/JB29-91-95/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW132272	MW132272	2233	-	-	-	USA	2018	Zalophus californianus	H7N5	A/mallard/California/SL01B72H7/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW169828	MW169828	2148	-	-	-	Italy	2019	Sus scrofa	H1N2	A/swine/Italy/364184/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW188604	MW188604	2217	-	-	-	Mongolia	2018	Anas platyrhynchos	H4N6	A/duck/Mongolia/374/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW243406	MW243406	2148	-	-	Whalebone Bay, King Island, TAS	Australia: Whalebone Bay, King Island, TAS	2014	Arenaria interpres	H3N5	A/Ruddy turnstone/TAS/7040/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW243442	MW243442	2148	-	-	Manuka, King Island, TAS	Australia: Manuka, King Island, TAS	2014	Arenaria interpres	H6N8	A/Ruddy turnstone/TAS/7009/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW309042	MW309042	2151	-	-	Indiana	USA: Indiana	2020	Sus scrofa	H1N2	A/swine/Indiana/A02524433/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW333285	MW333285	2233	-	-	Kaohsiung	Taiwan: Kaohsiung	2016	Gallus gallus	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW342699	MW342699	2151	-	-	Kagoshima	Japan: Kagoshima	2020	Mareca falcata	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW391547	MW391547	2176	-	-	-	South Korea	2019	Anser albifrons	H7N7	A/White-fronted goose (Anser albifrons)/South Korea/KNU2019-39/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW404533	MW404533	2203	-	-	-	South Korea	2019	Anas platyrhynchos	H5N3	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-51/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW412627	MW412627	2221	-	-	-	Mongolia	2018	Duck(Anas sp.)	H2N8	A/Duck(Anas sp.)/Mongolia/MN18-141/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW419966	MW419966	2233	-	-	-	Mongolia	2018	Anseriformes sp	H4N8	A/duck/Mongolia/MN2018-224/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW487360	MW487360	2221	-	-	-	Mongolia	2018	Anas sp.	H3N6	A/duck/Mongolia/MN18-1/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547598	MW547598	2202	-	-	Cheongju	South Korea: Cheongju	2010	Aves	H1N8	A/aquatic bird/Cheongju/431/2010
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547600	MW547600	2151	-	-	Cheongju	South Korea: Cheongju	2007	Aves	H2N4	A/aquatic bird/Cheongju/180/2007
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547601	MW547601	2181	-	-	Seosan	South Korea: Seosan	2006	Aves	H2N9	A/aquatic bird/Seosan/118/2006
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547604	MW547604	2181	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H3N4	A/aquatic bird/Gunsan/146/2006
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547607	MW547607	2193	-	-	Jeonju	South Korea: Jeonju	2008	Aves	H4N1	A/aquatic bird/Jeonju/340/2008
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547609	MW547609	2181	-	-	Gunsan	South Korea: Gunsan	2007	Aves	H4N4	A/aquatic bird/Gunsan/187/2007
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547614	MW547614	2184	-	-	Cheonan	South Korea: Cheonan	2005	Aves	H6N8	A/aquatic bird/Cheonan/72/2005
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547620	MW547620	2183	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW855591	MW855591	2233	-	-	-	Ukraine	2020	Anas platyrhynchos	H7N2	A/mallard/Ukraine/AN-221-13-01/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW857485	MW857485	2151	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12657T/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW857497	MW857497	2151	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12677T/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW857525	MW857525	2123	-	-	-	Thailand	2015	Anseriformes sp	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW873605	MW873605	2151	-	-	Alaska	USA: Alaska	2017	Larus hyperboreus	H4N7	A/glaucous-winged gull/Alaska/UGAI17-5355/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW873661	MW873661	2151	-	-	Alaska	USA: Alaska	2017	Anas carolinensis	H6N8	A/green-winged teal/Alaska/UGA17-4719/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875021	MW875021	2208	-	-	-	USA	2020	Arenaria interpres	H7N8	A/Ruddy Turnstone/Delaware Bay/604/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875312	MW875312	2208	-	-	-	USA	2020	Calidris alpina	H4N9	A/Dunlin/Delaware Bay/378/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875484	MW875484	2208	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/305/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875634	MW875634	2208	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/350/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875640	MW875640	2208	-	-	-	USA	2020	Arenaria interpres	H4N3	A/ruddy turnstone/Delaware Bay/341/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875660	MW875660	2208	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875790	MW875790	2208	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875893	MW875893	2208	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/302/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW876043	MW876043	2208	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW876071	MW876071	2208	-	-	-	USA	2020	Arenaria interpres	H12N8	A/ruddy turnstone/Delaware Bay/173/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW876092	MW876092	2208	-	-	-	USA	2020	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW877603	MW877603	2208	-	-	-	USA	2020	Arenaria interpres	H7N3	A/Ruddy Turnstone/Delaware Bay/465/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW935377	MW935377	2233	-	-	-	Viet Nam	2019	Anas sp.	H6N6	A/duck/Vietnam/HN5350/2019
