taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH502805	MH502805	1540	-	-	New Jersey	USA: New Jersey	2014	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/UGAI14-1995/2014
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH502829	MH502829	1541	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-3086/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH503016	MH503016	1540	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-4091/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH540632	MH540632	1540	-	-	Missouri	USA: Missouri	2018	Homo sapiens	H1N1	A/Missouri/44/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH546636	MH546636	1540	-	-	Marshall County, Minnesota	USA: Marshall County, Minnesota	2015	Anas platyrhynchos	H11N1	A/mallard/Minnesota/15-040386-2/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH546668	MH546668	1565	-	-	Roseau County, Minnesota	USA: Roseau County, Minnesota	2016	Anas platyrhynchos	H5N5	A/mallard/Minnesota/16-041335-4/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH569240	MH569240	1497	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8436/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH569264	MH569264	1497	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH569304	MH569304	1497	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8461/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH578684	MH578684	1497	-	-	-	USA	2003	Arenaria interpres	H9N5	A/ruddy turnstone/Delaware Bay/253/2003
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH578777	MH578777	1497	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/106/2007
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH578837	MH578837	1497	-	-	-	USA	2005	Arenaria interpres	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH578859	MH578859	1497	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH579089	MH579089	1497	-	-	-	USA	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware Bay/63/2004
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH579180	MH579180	1497	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH596896	MH596896	1540	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597054	MH597054	1540	-	-	Delaware	USA: Delaware	2000	Calidris canutus	H10N4	A/red knot/Delaware/AI00-1886/2000
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597112	MH597112	1540	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/1016389/2003
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597174	MH597174	1540	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016402/2003
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597198	MH597198	1540	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016407/2003
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597255	MH597255	1540	-	-	Delaware	USA: Delaware	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware/1148666/2004
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597319	MH597319	1540	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/471599/2001
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597335	MH597335	1540	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N5	A/ruddy turnstone/Delaware/650593/2002
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597368	MH597368	1540	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N9	A/ruddy turnstone/Delaware/650608/2002
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597506	MH597506	1540	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/828199/2001
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597538	MH597538	1540	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H5N7	A/ruddy turnstone/Delaware/828239/2001
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597636	MH597636	1540	-	-	New Jersey	USA: New Jersey	2003	Arenaria interpres	H9N5	A/ruddy turnstone/New Jersey/1016441/2003
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597819	MH597819	1540	-	-	New Jersey	USA: New Jersey	2005	Arenaria interpres	H3N9	A/ruddy turnstone/New Jersey/1321419/2005
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH597956	MH597956	1540	-	-	New Jersey	USA: New Jersey	2001	Arenaria interpres	H11N7	A/ruddy turnstone/New Jersey/471606/2001
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH598025	MH598025	1540	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N2	A/ruddy turnstone/New Jersey/650615/2002
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH598084	MH598084	1540	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	mixed	A/ruddy turnstone/New Jersey/650677/2002
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH598184	MH598184	1540	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/AI00-1385/2000
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH598241	MH598241	1540	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N5	A/ruddy turnstone/New Jersey/AI00-679/2000
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH598313	MH598313	1540	-	-	New Jersey	USA: New Jersey	2001	Calidris alba	H12N7	A/sanderling/New Jersey/471580/2001
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH637116	MH637116	1560	-	-	-	Canada	2017	Anas discors	H4N6	A/blue winged teal/Alberta/176/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH733658	MH733658	1563	-	-	-	USA	2011	Arenaria interpres	H9N6	A/ruddy turnstone/Delaware Bay/268/2011
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH733686	MH733686	1564	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/294/2003
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MH764256	MH764256	1507	-	-	Blue Earth county, MN	USA: Blue Earth county, MN	2017	Larus delawarensis	H13N6	A/ring-billed gull/Minnesota/CLMNAI1539/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK045496	MK045496	1561	-	-	-	Chile	2017	Meleagris sp.	H7N6	A/turkey/Chile/17-002745-2/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK167358	MK167358	1497	-	-	-	Chile	2017	Himantopus himantopus	H5N9	A/white-backed stilt/Chile/C24619/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK239074	MK239074	1540	-	-	Iowa	USA: Iowa	2017	Homo sapiens	H3N2v	A/Iowa/38/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK239082	MK239082	1540	-	-	Michigan	USA: Michigan	2018	Homo sapiens	H1N2v	A/Michigan/383/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK239095	MK239095	1540	-	-	Colorado	USA: Colorado	2017	Homo sapiens	H1N2v	A/Colorado/16/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK239116	MK239116	1540	-	-	Ohio	USA: Ohio	2018	Homo sapiens	H1N2v	A/Ohio/24/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK326657	MK326657	1565	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-38/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK326722	MK326722	1565	-	-	-	Guatemala	2013	Anas discors	H3N3	A/blue-winged teal/Guatemala/CIP049-S_H115-29/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK326783	MK326783	1565	-	-	-	Guatemala	2013	Anas discors	H5N3	A/blue-winged teal/Guatemala/CIP049-H116-50/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK327695	MK327695	1565	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H117-34/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK327703	MK327703	1565	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-36/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK327719	MK327719	1565	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H116-120/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK327735	MK327735	1565	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-99/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MK913492	MK913492	1565	-	-	-	USA	2018	Anas platyrhynchos	H2N7	A/mallard duck/California/UCD409/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN055197	MN055197	1565	-	-	-	Chile	2018	Pygoscelis antarcticus	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN692229	MN692229	1518	-	-	Moscow	Russia: Moscow	2008	Anas platyrhynchos	H3N1	A/duck/Moscow/3556/2008
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN795768	MN795768	1534	-	-	Shanghai	China: Shanghai	2019	Anas crecca	H12N8	A/common teal/Shanghai/JDS110203/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN875263	MN875263	1445	-	-	-	France	2017	Anseriformes sp	H5N8	A/duck/France/171467/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN908106	MN908106	1539	-	-	-	USA	2019	Arenaria interpres	H9N1	A/Ruddy Turnstone/Delaware/318/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN908112	MN908112	1539	-	-	-	USA	2019	Arenaria interpres	H11N5	A/Ruddy Turnstone/Delaware/438/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN911260	MN911260	1539	-	-	-	USA	2019	Arenaria interpres	H11N1	A/Ruddy Turnstone/Delaware/516/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN937698	MN937698	1536	-	-	Georgia	USA: Georgia	2018	Arenaria interpres	H12N9	A/ruddy turnstone/Georgia/UGAI18-639/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN988247	MN988247	1497	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H3N6	A/mallard/Minnesota/MN18-WB1-075B/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN988422	MN988422	1497	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H2N9	A/mallard/Minnesota/MN18-WB2-207A/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN988446	MN988446	1497	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H6N9	A/mallard/Minnesota/MN18-WB2-223A/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MN998505	MN998505	1497	-	-	Philadelphia County, Pennsylvania	USA: Philadelphia County, Pennsylvania	2014	Anseriformes sp	H2N2	A/duck/Pennsylvania/14-030488-005/2014
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT406820	MT406820	1565	-	-	-	Belgium	2016	Anas crecca	H6N2	A/Anas crecca/Belgium/9685/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT406932	MT406932	1512	-	-	-	Belgium	2016	Anas platyrhynchos	H10N5	A/Anas platyrhynchos/Belgium/11798_H189445/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT406996	MT406996	1565	-	-	-	Belgium	2015	Anas platyrhynchos	H1N6	A/Anas platyrhynchos/Belgium/3950/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT407020	MT407020	1512	-	-	-	Belgium	2017	Anas platyrhynchos	H7N5	A/Anas platyrhynchos/Belgium/467_H191864/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT421372	MT421372	1497	-	-	Maine	USA: Maine	2017	Anas platyrhynchos	H3N8	A/mallard/Maine/ME-Y17-165/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT444283	MT444283	1497	-	-	Union County, North Carolina	USA: Union County, North Carolina	2020	Meleagris gallopavo	H7N3	A/turkey/North Carolina/20-008423-002/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT547645	MT547645	1543	-	-	-	Viet Nam	2019	Anseriformes sp	H5N6	A/Duck/Viet Nam/HU12-1303/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT624405	MT624405	1539	-	-	-	Canada	2019	Anas platyrhynchos	H4N6	A/Mallard duck/Alberta/165/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT824624	MT824624	1565	-	-	-	USA	2017	Anas acuta	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT824796	MT824796	1565	-	-	-	USA	2017	Anas crecca	H4N2	A/American Green-winged Teal/Ohio/17OS2009/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT824955	MT824955	1537	-	-	-	USA	2016	Anas platyrhynchos	H2N5	A/mallard/Maryland/16OS0188/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MT828298	MT828298	1497	-	-	-	China	2016	Anseriformes sp	H6N2	A/duck/China/F3891-1/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW024907	MW024907	1540	-	-	Hawaii	USA: Hawaii	2020	Homo sapiens	H3N2v	A/Hawaii/28/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW055363	MW055363	1438	-	-	-	USA	2012	Arenaria interpres	H5N9	A/Ruddy Turnstone/New Jersey/AI12-2279/2012
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW098530	MW098530	1497	-	-	Hunan	China: Hunan	2017	Gallus gallus	H7N9	A/chicken/Hunan/5.24_YYGK53P2-OC/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW098831	MW098831	1497	-	-	Shandong	China: Shandong	2018	Gallus gallus	H9N2	A/chicken/Shandong/12.26_TAWL018-O/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW099153	MW099153	1507	-	-	Fujian	China: Fujian	2017	Anseriformes sp	H9N6	A/duck/Fujian/9.25_FZHX0016-C/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW105297	MW105297	1497	-	-	Jiangxi	China: Jiangxi	2016	Gallus gallus	H9N2	A/chicken/Jiangxi/09.22_NCNP19C2-O/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW106065	MW106065	1497	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCDZT43N2-OC/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW106161	MW106161	1497	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP10N2-OC/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW106177	MW106177	1497	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP13N2-OC/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW107241	MW107241	1544	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H7N3	A/duck/Fujian/1.25_FZHX0014-C/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW107425	MW107425	1497	-	-	Fujian	China: Fujian	2018	Anseriformes sp	mixed	A/duck/Fujian/11.26_FZHX0197-C/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW108465	MW108465	1497	-	-	Hunan	China: Hunan	2017	Anseriformes sp	H6N6	A/duck/Hunan/6.27_YYGK79S2-OC/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW109369	MW109369	1497	-	-	Hunan	China: Hunan	2017	-	mixed	A/environment/Hunan/1.17_YYGKK58-E/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW109585	MW109585	1497	-	-	Jiangxi	China: Jiangxi	2017	-	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW109697	MW109697	1556	-	-	Jiangxi	China: Jiangxi	2016	-	H7N9	A/environment/Jiangxi/3.14_NCDZT83T-E/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW109889	MW109889	1565	-	-	Yunnan	China: Yunnan	2018	-	mixed	A/environment/Yunnan/11.22_DQWGH002-E/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW110337	MW110337	1565	-	-	Guizhou	China: Guizhou	2016	Columba livia	H9N2	A/pigeon/Guizhou/11.30_ZYLJJ022-O/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW116747	MW116747	1530	-	-	-	South Korea	2017	Grus japonensis	H7N7	A/red-crowned crane/South Korea/H1026/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW126490	MW126490	1497	-	-	-	South Korea	2019	Anas platyrhynchos	H11N2	A/Anas platyrhynchos/South Korea/JB29-91-95/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW132273	MW132273	1565	-	-	-	USA	2018	Zalophus californianus	H7N5	A/mallard/California/SL01B72H7/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW169939	MW169939	1497	-	-	-	Italy	2019	Sus scrofa	H1N2	A/swine/Italy/364184/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW188606	MW188606	1548	-	-	-	Mongolia	2018	Anas platyrhynchos	H4N6	A/duck/Mongolia/374/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW243408	MW243408	1494	-	-	Whalebone Bay, King Island, TAS	Australia: Whalebone Bay, King Island, TAS	2014	Arenaria interpres	H3N5	A/Ruddy turnstone/TAS/7040/2014
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW243444	MW243444	1494	-	-	Manuka, King Island, TAS	Australia: Manuka, King Island, TAS	2014	Arenaria interpres	H6N8	A/Ruddy turnstone/TAS/7009/2014
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW309043	MW309043	1497	-	-	Indiana	USA: Indiana	2020	Sus scrofa	H1N2	A/swine/Indiana/A02524433/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW333287	MW333287	1565	-	-	Kaohsiung	Taiwan: Kaohsiung	2016	Gallus gallus	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW342701	MW342701	1497	-	-	Kagoshima	Japan: Kagoshima	2020	Mareca falcata	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW391549	MW391549	1530	-	-	-	South Korea	2019	Anser albifrons	H7N7	A/White-fronted goose (Anser albifrons)/South Korea/KNU2019-39/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW404535	MW404535	1529	-	-	-	South Korea	2019	Anas platyrhynchos	H5N3	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-51/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW412629	MW412629	1531	-	-	-	Mongolia	2018	Duck(Anas sp.)	H2N8	A/Duck(Anas sp.)/Mongolia/MN18-141/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW419968	MW419968	1497	-	-	-	Mongolia	2018	Anseriformes sp	H4N8	A/duck/Mongolia/MN2018-224/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW487362	MW487362	1497	-	-	-	Mongolia	2018	Anas sp.	H3N6	A/duck/Mongolia/MN18-1/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547627	MW547627	1525	-	-	Cheongju	South Korea: Cheongju	2010	Aves	H1N8	A/aquatic bird/Cheongju/431/2010
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547629	MW547629	1525	-	-	Cheongju	South Korea: Cheongju	2007	Aves	H2N4	A/aquatic bird/Cheongju/180/2007
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547630	MW547630	1525	-	-	Seosan	South Korea: Seosan	2006	Aves	H2N9	A/aquatic bird/Seosan/118/2006
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547633	MW547633	1494	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H3N4	A/aquatic bird/Gunsan/146/2006
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547636	MW547636	1525	-	-	Jeonju	South Korea: Jeonju	2008	Aves	H4N1	A/aquatic bird/Jeonju/340/2008
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547638	MW547638	1529	-	-	Gunsan	South Korea: Gunsan	2007	Aves	H4N4	A/aquatic bird/Gunsan/187/2007
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547643	MW547643	1529	-	-	Cheonan	South Korea: Cheonan	2005	Aves	H6N8	A/aquatic bird/Cheonan/72/2005
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW547649	MW547649	1529	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW855477	MW855477	1565	-	-	-	Ukraine	2020	Anas platyrhynchos	H7N2	A/mallard/Ukraine/AN-221-13-01/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW857487	MW857487	1468	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12657T/2012
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW857499	MW857499	1497	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12677T/2012
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW857527	MW857527	1470	-	-	-	Thailand	2015	Anseriformes sp	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW873607	MW873607	1497	-	-	Alaska	USA: Alaska	2017	Larus hyperboreus	H4N7	A/glaucous-winged gull/Alaska/UGAI17-5355/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW873663	MW873663	1497	-	-	Alaska	USA: Alaska	2017	Anas carolinensis	H6N8	A/green-winged teal/Alaska/UGA17-4719/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875024	MW875024	1540	-	-	-	USA	2020	Arenaria interpres	H7N8	A/Ruddy Turnstone/Delaware Bay/604/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875206	MW875206	1540	-	-	-	USA	2020	Arenaria interpres	H7N3	A/Ruddy Turnstone/Delaware Bay/465/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875317	MW875317	1539	-	-	-	USA	2020	Calidris alpina	H4N9	A/Dunlin/Delaware Bay/378/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875480	MW875480	1539	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/305/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875635	MW875635	1540	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/350/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875638	MW875638	1540	-	-	-	USA	2020	Arenaria interpres	H4N3	A/ruddy turnstone/Delaware Bay/341/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875656	MW875656	1539	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875791	MW875791	1539	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW875899	MW875899	1539	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/302/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW876044	MW876044	1539	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW876066	MW876066	1539	-	-	-	USA	2020	Arenaria interpres	H12N8	A/ruddy turnstone/Delaware Bay/173/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW876094	MW876094	1539	-	-	-	USA	2020	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MW935374	MW935374	1565	-	-	-	Viet Nam	2019	Anas sp.	H6N6	A/duck/Vietnam/HN5350/2019
