taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH502803	MH502803	1002	-	-	New Jersey	USA: New Jersey	2014	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/UGAI14-1995/2014
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH502827	MH502827	1002	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-3086/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH503014	MH503014	1002	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-4091/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH540634	MH540634	1002	-	-	Missouri	USA: Missouri	2018	Homo sapiens	H1N1	A/Missouri/44/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH546638	MH546638	1002	-	-	Marshall County, Minnesota	USA: Marshall County, Minnesota	2015	Anas platyrhynchos	H11N1	A/mallard/Minnesota/15-040386-2/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH546670	MH546670	1002	-	-	Roseau County, Minnesota	USA: Roseau County, Minnesota	2016	Anas platyrhynchos	H5N5	A/mallard/Minnesota/16-041335-4/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH569242	MH569242	1002	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8436/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH569266	MH569266	1002	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH569306	MH569306	1002	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8461/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH578755	MH578755	982	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/106/2007
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH578808	MH578808	982	-	-	-	USA	2005	Arenaria interpres	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH578862	MH578862	982	-	-	-	USA	2003	Arenaria interpres	H9N5	A/ruddy turnstone/Delaware Bay/253/2003
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH579025	MH579025	982	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH579081	MH579081	982	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH579348	MH579348	982	-	-	-	USA	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware Bay/63/2004
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH596893	MH596893	1002	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597052	MH597052	1002	-	-	Delaware	USA: Delaware	2000	Calidris canutus	H10N4	A/red knot/Delaware/AI00-1886/2000
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597109	MH597109	996	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/1016389/2003
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597172	MH597172	989	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016402/2003
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597196	MH597196	989	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016407/2003
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597253	MH597253	1002	-	-	Delaware	USA: Delaware	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware/1148666/2004
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597317	MH597317	1002	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/471599/2001
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597333	MH597333	1002	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N5	A/ruddy turnstone/Delaware/650593/2002
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597366	MH597366	1002	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N9	A/ruddy turnstone/Delaware/650608/2002
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597504	MH597504	1002	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/828199/2001
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597536	MH597536	1002	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H5N7	A/ruddy turnstone/Delaware/828239/2001
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597634	MH597634	1002	-	-	New Jersey	USA: New Jersey	2003	Arenaria interpres	H9N5	A/ruddy turnstone/New Jersey/1016441/2003
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597817	MH597817	1002	-	-	New Jersey	USA: New Jersey	2005	Arenaria interpres	H3N9	A/ruddy turnstone/New Jersey/1321419/2005
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH597954	MH597954	1002	-	-	New Jersey	USA: New Jersey	2001	Arenaria interpres	H11N7	A/ruddy turnstone/New Jersey/471606/2001
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH598023	MH598023	1002	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N2	A/ruddy turnstone/New Jersey/650615/2002
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH598082	MH598082	1002	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	mixed	A/ruddy turnstone/New Jersey/650677/2002
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH598182	MH598182	1002	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/AI00-1385/2000
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH598239	MH598239	1002	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N5	A/ruddy turnstone/New Jersey/AI00-679/2000
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH598311	MH598311	1002	-	-	New Jersey	USA: New Jersey	2001	Calidris alba	H12N7	A/sanderling/New Jersey/471580/2001
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH637119	MH637119	1026	-	-	-	Canada	2017	Anas discors	H4N6	A/blue winged teal/Alberta/176/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH733696	MH733696	1027	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/294/2003
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH733792	MH733792	1027	-	-	-	USA	2011	Arenaria interpres	H9N6	A/ruddy turnstone/Delaware Bay/268/2011
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MH764254	MH764254	989	-	-	Blue Earth county, MN	USA: Blue Earth county, MN	2017	Larus delawarensis	H13N6	A/ring-billed gull/Minnesota/CLMNAI1539/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK045497	MK045497	982	-	-	-	Chile	2017	Meleagris sp.	H7N6	A/turkey/Chile/17-002745-2/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK167351	MK167351	982	-	-	-	Chile	2017	Himantopus himantopus	H5N9	A/white-backed stilt/Chile/C24619/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK239077	MK239077	1002	-	-	Michigan	USA: Michigan	2018	Homo sapiens	H1N2v	A/Michigan/383/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK239090	MK239090	1002	-	-	Colorado	USA: Colorado	2017	Homo sapiens	H1N2v	A/Colorado/16/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK239111	MK239111	1002	-	-	Ohio	USA: Ohio	2018	Homo sapiens	H1N2v	A/Ohio/24/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK239125	MK239125	1002	-	-	Iowa	USA: Iowa	2017	Homo sapiens	H3N2v	A/Iowa/38/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK326659	MK326659	1027	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-38/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK326724	MK326724	1027	-	-	-	Guatemala	2013	Anas discors	H3N3	A/blue-winged teal/Guatemala/CIP049-S_H115-29/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK326785	MK326785	1027	-	-	-	Guatemala	2013	Anas discors	H5N3	A/blue-winged teal/Guatemala/CIP049-H116-50/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK327697	MK327697	1027	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H117-34/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK327705	MK327705	1027	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-36/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK327721	MK327721	1027	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H116-120/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK327737	MK327737	1027	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-99/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MK913493	MK913493	1027	-	-	-	USA	2018	Anas platyrhynchos	H2N7	A/mallard duck/California/UCD409/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN055192	MN055192	1027	-	-	-	Chile	2018	Pygoscelis antarcticus	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN692231	MN692231	1006	-	-	Moscow	Russia: Moscow	2008	Anas platyrhynchos	H3N1	A/duck/Moscow/3556/2008
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN795770	MN795770	999	-	-	Shanghai	China: Shanghai	2019	Anas crecca	H12N8	A/common teal/Shanghai/JDS110203/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN875683	MN875683	895	-	-	-	France	2017	Anseriformes sp	H5N8	A/duck/France/171467/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN908107	MN908107	1004	-	-	-	USA	2019	Arenaria interpres	H9N1	A/Ruddy Turnstone/Delaware/318/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN908110	MN908110	1002	-	-	-	USA	2019	Arenaria interpres	H11N5	A/Ruddy Turnstone/Delaware/438/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN911256	MN911256	1002	-	-	-	USA	2019	Arenaria interpres	H11N1	A/Ruddy Turnstone/Delaware/516/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN937696	MN937696	1002	-	-	Georgia	USA: Georgia	2018	Arenaria interpres	H12N9	A/ruddy turnstone/Georgia/UGAI18-639/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN988249	MN988249	982	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H3N6	A/mallard/Minnesota/MN18-WB1-075B/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN988424	MN988424	982	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H2N9	A/mallard/Minnesota/MN18-WB2-207A/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN988448	MN988448	982	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H6N9	A/mallard/Minnesota/MN18-WB2-223A/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MN998507	MN998507	982	-	-	Philadelphia County, Pennsylvania	USA: Philadelphia County, Pennsylvania	2014	Anseriformes sp	H2N2	A/duck/Pennsylvania/14-030488-005/2014
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT406818	MT406818	1027	-	-	-	Belgium	2016	Anas crecca	H6N2	A/Anas crecca/Belgium/9685/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT406930	MT406930	1027	-	-	-	Belgium	2016	Anas platyrhynchos	H10N5	A/Anas platyrhynchos/Belgium/11798_H189445/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT406994	MT406994	1027	-	-	-	Belgium	2015	Anas platyrhynchos	H1N6	A/Anas platyrhynchos/Belgium/3950/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT407018	MT407018	1027	-	-	-	Belgium	2017	Anas platyrhynchos	H7N5	A/Anas platyrhynchos/Belgium/467_H191864/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT421374	MT421374	982	-	-	Maine	USA: Maine	2017	Anas platyrhynchos	H3N8	A/mallard/Maine/ME-Y17-165/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT444285	MT444285	982	-	-	Union County, North Carolina	USA: Union County, North Carolina	2020	Meleagris gallopavo	H7N3	A/turkey/North Carolina/20-008423-002/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT547646	MT547646	1008	-	-	-	Viet Nam	2019	Anseriformes sp	H5N6	A/Duck/Viet Nam/HU12-1303/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT624406	MT624406	1002	-	-	-	Canada	2019	Anas platyrhynchos	H4N6	A/Mallard duck/Alberta/165/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT824621	MT824621	1027	-	-	-	USA	2017	Anas acuta	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT824801	MT824801	1027	-	-	-	USA	2017	Anas crecca	H4N2	A/American Green-winged Teal/Ohio/17OS2009/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT824954	MT824954	1002	-	-	-	USA	2016	Anas platyrhynchos	H2N5	A/mallard/Maryland/16OS0188/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MT827866	MT827866	982	-	-	-	China	2016	Anseriformes sp	H6N2	A/duck/China/F3891-1/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW024909	MW024909	1002	-	-	Hawaii	USA: Hawaii	2020	Homo sapiens	H3N2v	A/Hawaii/28/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW055365	MW055365	944	-	-	-	USA	2012	Arenaria interpres	H5N9	A/Ruddy Turnstone/New Jersey/AI12-2279/2012
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW100650	MW100650	1027	-	-	Hunan	China: Hunan	2017	Gallus gallus	H7N9	A/chicken/Hunan/5.24_YYGK53P2-OC/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW100956	MW100956	982	-	-	Shandong	China: Shandong	2018	Gallus gallus	H9N2	A/chicken/Shandong/12.26_TAWL018-O/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW101288	MW101288	982	-	-	Fujian	China: Fujian	2017	Anseriformes sp	H9N6	A/duck/Fujian/9.25_FZHX0016-C/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW105299	MW105299	982	-	-	Jiangxi	China: Jiangxi	2016	Gallus gallus	H9N2	A/chicken/Jiangxi/09.22_NCNP19C2-O/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW106067	MW106067	1021	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCDZT43N2-OC/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW106163	MW106163	1021	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP10N2-OC/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW106179	MW106179	1021	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP13N2-OC/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW107243	MW107243	1026	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H7N3	A/duck/Fujian/1.25_FZHX0014-C/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW107427	MW107427	982	-	-	Fujian	China: Fujian	2018	Anseriformes sp	mixed	A/duck/Fujian/11.26_FZHX0197-C/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW108467	MW108467	982	-	-	Hunan	China: Hunan	2017	Anseriformes sp	H6N6	A/duck/Hunan/6.27_YYGK79S2-OC/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW109371	MW109371	1027	-	-	Hunan	China: Hunan	2017	-	mixed	A/environment/Hunan/1.17_YYGKK58-E/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW109587	MW109587	982	-	-	Jiangxi	China: Jiangxi	2017	-	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW109699	MW109699	1021	-	-	Jiangxi	China: Jiangxi	2016	-	H7N9	A/environment/Jiangxi/3.14_NCDZT83T-E/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW109891	MW109891	982	-	-	Yunnan	China: Yunnan	2018	-	mixed	A/environment/Yunnan/11.22_DQWGH002-E/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW110339	MW110339	1027	-	-	Guizhou	China: Guizhou	2016	Columba livia	H9N2	A/pigeon/Guizhou/11.30_ZYLJJ022-O/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW116749	MW116749	991	-	-	-	South Korea	2017	Grus japonensis	H7N7	A/red-crowned crane/South Korea/H1026/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW126492	MW126492	982	-	-	-	South Korea	2019	Anas platyrhynchos	H11N2	A/Anas platyrhynchos/South Korea/JB29-91-95/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW132267	MW132267	1027	-	-	-	USA	2018	Zalophus californianus	H7N5	A/mallard/California/SL01B72H7/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW170158	MW170158	982	-	-	-	Italy	2019	Sus scrofa	H1N2	A/swine/Italy/364184/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW188608	MW188608	1010	-	-	-	Mongolia	2018	Anas platyrhynchos	H4N6	A/duck/Mongolia/374/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW243410	MW243410	979	-	-	Whalebone Bay, King Island, TAS	Australia: Whalebone Bay, King Island, TAS	2014	Arenaria interpres	H3N5	A/Ruddy turnstone/TAS/7040/2014
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW243446	MW243446	979	-	-	Manuka, King Island, TAS	Australia: Manuka, King Island, TAS	2014	Arenaria interpres	H6N8	A/Ruddy turnstone/TAS/7009/2014
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW309044	MW309044	982	-	-	Indiana	USA: Indiana	2020	Sus scrofa	H1N2	A/swine/Indiana/A02524433/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW333289	MW333289	1027	-	-	Kaohsiung	Taiwan: Kaohsiung	2016	Gallus gallus	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW342703	MW342703	982	-	-	Kagoshima	Japan: Kagoshima	2020	Mareca falcata	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW391551	MW391551	1027	-	-	-	South Korea	2019	Anser albifrons	H7N7	A/White-fronted goose (Anser albifrons)/South Korea/KNU2019-39/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW404537	MW404537	1003	-	-	-	South Korea	2019	Anas platyrhynchos	H5N3	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-51/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW412631	MW412631	982	-	-	-	Mongolia	2018	Duck(Anas sp.)	H2N8	A/Duck(Anas sp.)/Mongolia/MN18-141/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW419970	MW419970	982	-	-	-	Mongolia	2018	Anseriformes sp	H4N8	A/duck/Mongolia/MN2018-224/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW487364	MW487364	998	-	-	-	Mongolia	2018	Anas sp.	H3N6	A/duck/Mongolia/MN18-1/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547714	MW547714	1007	-	-	Cheongju	South Korea: Cheongju	2010	Aves	H1N8	A/aquatic bird/Cheongju/431/2010
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547716	MW547716	982	-	-	Cheongju	South Korea: Cheongju	2007	Aves	H2N4	A/aquatic bird/Cheongju/180/2007
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547717	MW547717	984	-	-	Seosan	South Korea: Seosan	2006	Aves	H2N9	A/aquatic bird/Seosan/118/2006
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547720	MW547720	982	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H3N4	A/aquatic bird/Gunsan/146/2006
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547723	MW547723	1007	-	-	Jeonju	South Korea: Jeonju	2008	Aves	H4N1	A/aquatic bird/Jeonju/340/2008
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547725	MW547725	982	-	-	Gunsan	South Korea: Gunsan	2007	Aves	H4N4	A/aquatic bird/Gunsan/187/2007
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547730	MW547730	1003	-	-	Cheonan	South Korea: Cheonan	2005	Aves	H6N8	A/aquatic bird/Cheonan/72/2005
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW547736	MW547736	982	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW855475	MW855475	1027	-	-	-	Ukraine	2020	Anas platyrhynchos	H7N2	A/mallard/Ukraine/AN-221-13-01/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW857489	MW857489	967	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12657T/2012
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW857501	MW857501	922	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12677T/2012
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW857529	MW857529	967	-	-	-	Thailand	2015	Anseriformes sp	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW873609	MW873609	989	-	-	Alaska	USA: Alaska	2017	Larus hyperboreus	H4N7	A/glaucous-winged gull/Alaska/UGAI17-5355/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW873665	MW873665	989	-	-	Alaska	USA: Alaska	2017	Anas carolinensis	H6N8	A/green-winged teal/Alaska/UGA17-4719/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875025	MW875025	1002	-	-	-	USA	2020	Arenaria interpres	H7N8	A/Ruddy Turnstone/Delaware Bay/604/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875210	MW875210	1002	-	-	-	USA	2020	Arenaria interpres	H7N3	A/Ruddy Turnstone/Delaware Bay/465/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875313	MW875313	1002	-	-	-	USA	2020	Calidris alpina	H4N9	A/Dunlin/Delaware Bay/378/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875483	MW875483	1002	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/305/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875631	MW875631	1002	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/350/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875639	MW875639	1002	-	-	-	USA	2020	Arenaria interpres	H4N3	A/ruddy turnstone/Delaware Bay/341/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875658	MW875658	1002	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875793	MW875793	1002	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW875895	MW875895	1002	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/302/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW876045	MW876045	1003	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW876067	MW876067	1003	-	-	-	USA	2020	Arenaria interpres	H12N8	A/ruddy turnstone/Delaware Bay/173/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW876093	MW876093	1003	-	-	-	USA	2020	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MW935376	MW935376	1027	-	-	-	Viet Nam	2019	Anas sp.	H6N6	A/duck/Vietnam/HN5350/2019
