taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH502830	MH502830	865	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-3086/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH503017	MH503017	865	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-4091/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH540635	MH540635	865	-	-	Missouri	USA: Missouri	2018	Homo sapiens	H1N1	A/Missouri/44/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH546639	MH546639	865	-	-	Marshall County, Minnesota	USA: Marshall County, Minnesota	2015	Anas platyrhynchos	H11N1	A/mallard/Minnesota/15-040386-2/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH546671	MH546671	890	-	-	Roseau County, Minnesota	USA: Roseau County, Minnesota	2016	Anas platyrhynchos	H5N5	A/mallard/Minnesota/16-041335-4/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH569243	MH569243	865	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8436/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH569267	MH569267	865	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH569307	MH569307	865	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8461/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH578781	MH578781	863	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/106/2007
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH578894	MH578894	863	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH579013	MH579013	863	-	-	-	USA	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware Bay/63/2004
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH579079	MH579079	863	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH579288	MH579288	863	-	-	-	USA	2003	Arenaria interpres	H9N5	A/ruddy turnstone/Delaware Bay/253/2003
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH596897	MH596897	865	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597055	MH597055	865	-	-	Delaware	USA: Delaware	2000	Calidris canutus	H10N4	A/red knot/Delaware/AI00-1886/2000
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597113	MH597113	865	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	mixed	A/ruddy turnstone/Delaware/1016389/2003
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597175	MH597175	865	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016402/2003
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597199	MH597199	865	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016407/2003
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597256	MH597256	865	-	-	Delaware	USA: Delaware	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware/1148666/2004
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597320	MH597320	865	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/471599/2001
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597336	MH597336	865	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N5	A/ruddy turnstone/Delaware/650593/2002
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597369	MH597369	865	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N9	A/ruddy turnstone/Delaware/650608/2002
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597507	MH597507	865	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/828199/2001
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597539	MH597539	865	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H5N7	A/ruddy turnstone/Delaware/828239/2001
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597637	MH597637	865	-	-	New Jersey	USA: New Jersey	2003	Arenaria interpres	H9N5	A/ruddy turnstone/New Jersey/1016441/2003
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597820	MH597820	865	-	-	New Jersey	USA: New Jersey	2005	Arenaria interpres	H3N9	A/ruddy turnstone/New Jersey/1321419/2005
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH597957	MH597957	865	-	-	New Jersey	USA: New Jersey	2001	Arenaria interpres	H11N7	A/ruddy turnstone/New Jersey/471606/2001
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH598026	MH598026	865	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N2	A/ruddy turnstone/New Jersey/650615/2002
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH598085	MH598085	865	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	mixed	A/ruddy turnstone/New Jersey/650677/2002
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH598185	MH598185	865	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/AI00-1385/2000
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH598242	MH598242	865	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N5	A/ruddy turnstone/New Jersey/AI00-679/2000
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH598314	MH598314	865	-	-	New Jersey	USA: New Jersey	2001	Calidris alba	H12N7	A/sanderling/New Jersey/471580/2001
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH613324	MH613324	863	-	-	-	USA	2005	Arenaria interpres	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH637180	MH637180	885	-	-	-	Canada	2017	Anas discors	H4N6	A/blue winged teal/Alberta/176/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH733662	MH733662	888	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/294/2003
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH733805	MH733805	888	-	-	-	USA	2011	Arenaria interpres	H9N6	A/ruddy turnstone/Delaware Bay/268/2011
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MH764257	MH764257	838	-	-	Blue Earth county, MN	USA: Blue Earth county, MN	2017	Larus delawarensis	H13N6	A/ring-billed gull/Minnesota/CLMNAI1539/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK045500	MK045500	867	-	-	-	Chile	2017	Meleagris sp.	H7N6	A/turkey/Chile/17-002745-2/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK167352	MK167352	838	-	-	-	Chile	2017	Himantopus himantopus	H5N9	A/white-backed stilt/Chile/C24619/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK239079	MK239079	865	-	-	Michigan	USA: Michigan	2018	Homo sapiens	H1N2v	A/Michigan/383/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK239092	MK239092	865	-	-	Colorado	USA: Colorado	2017	Homo sapiens	H1N2v	A/Colorado/16/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK239113	MK239113	865	-	-	Ohio	USA: Ohio	2018	Homo sapiens	H1N2v	A/Ohio/24/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK239127	MK239127	865	-	-	Iowa	USA: Iowa	2017	Homo sapiens	H3N2v	A/Iowa/38/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK326660	MK326660	890	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-38/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK326725	MK326725	890	-	-	-	Guatemala	2013	Anas discors	H3N3	A/blue-winged teal/Guatemala/CIP049-S_H115-29/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK326786	MK326786	890	-	-	-	Guatemala	2013	Anas discors	H5N3	A/blue-winged teal/Guatemala/CIP049-H116-50/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK327698	MK327698	890	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H117-34/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK327706	MK327706	890	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-36/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK327722	MK327722	890	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H116-120/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK327738	MK327738	890	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-99/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MK913490	MK913490	890	-	-	-	USA	2018	Anas platyrhynchos	H2N7	A/mallard duck/California/UCD409/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN055190	MN055190	890	-	-	-	Chile	2018	Pygoscelis antarcticus	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN692232	MN692232	849	-	-	Moscow	Russia: Moscow	2008	Anas platyrhynchos	H3N1	A/duck/Moscow/3556/2008
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN795771	MN795771	888	-	-	Shanghai	China: Shanghai	2019	Anas crecca	H12N8	A/common teal/Shanghai/JDS110203/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN875893	MN875893	787	-	-	-	France	2017	Anseriformes sp	H5N8	A/duck/France/171467/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN908108	MN908108	865	-	-	-	USA	2019	Arenaria interpres	H9N1	A/Ruddy Turnstone/Delaware/318/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN908114	MN908114	865	-	-	-	USA	2019	Arenaria interpres	H11N5	A/Ruddy Turnstone/Delaware/438/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN911254	MN911254	865	-	-	-	USA	2019	Arenaria interpres	H11N1	A/Ruddy Turnstone/Delaware/516/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN937699	MN937699	865	-	-	Georgia	USA: Georgia	2018	Arenaria interpres	H12N9	A/ruddy turnstone/Georgia/UGAI18-639/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN988250	MN988250	838	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H3N6	A/mallard/Minnesota/MN18-WB1-075B/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN988425	MN988425	838	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H2N9	A/mallard/Minnesota/MN18-WB2-207A/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN988449	MN988449	838	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H6N9	A/mallard/Minnesota/MN18-WB2-223A/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MN998508	MN998508	838	-	-	Philadelphia County, Pennsylvania	USA: Philadelphia County, Pennsylvania	2014	Anseriformes sp	H2N2	A/duck/Pennsylvania/14-030488-005/2014
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT406821	MT406821	844	-	-	-	Belgium	2016	Anas crecca	H6N2	A/Anas crecca/Belgium/9685/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT406933	MT406933	890	-	-	-	Belgium	2016	Anas platyrhynchos	H10N5	A/Anas platyrhynchos/Belgium/11798_H189445/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT406997	MT406997	878	-	-	-	Belgium	2015	Anas platyrhynchos	H1N6	A/Anas platyrhynchos/Belgium/3950/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT407021	MT407021	890	-	-	-	Belgium	2017	Anas platyrhynchos	H7N5	A/Anas platyrhynchos/Belgium/467_H191864/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT421375	MT421375	838	-	-	Maine	USA: Maine	2017	Anas platyrhynchos	H3N8	A/mallard/Maine/ME-Y17-165/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT444286	MT444286	838	-	-	Union County, North Carolina	USA: Union County, North Carolina	2020	Meleagris gallopavo	H7N3	A/turkey/North Carolina/20-008423-002/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT547647	MT547647	870	-	-	-	Viet Nam	2019	Anseriformes sp	H5N6	A/Duck/Viet Nam/HU12-1303/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT624403	MT624403	865	-	-	-	Canada	2019	Anas platyrhynchos	H4N6	A/Mallard duck/Alberta/165/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT824625	MT824625	890	-	-	-	USA	2017	Anas acuta	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT824797	MT824797	890	-	-	-	USA	2017	Anas crecca	H4N2	A/American Green-winged Teal/Ohio/17OS2009/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT824952	MT824952	862	-	-	-	USA	2016	Anas platyrhynchos	H2N5	A/mallard/Maryland/16OS0188/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MT828329	MT828329	838	-	-	-	China	2016	Anseriformes sp	H6N2	A/duck/China/F3891-1/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW024910	MW024910	865	-	-	Hawaii	USA: Hawaii	2020	Homo sapiens	H3N2v	A/Hawaii/28/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW055362	MW055362	816	-	-	-	USA	2012	Arenaria interpres	H5N9	A/Ruddy Turnstone/New Jersey/AI12-2279/2012
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW101617	MW101617	890	-	-	Hunan	China: Hunan	2017	Gallus gallus	H7N9	A/chicken/Hunan/5.24_YYGK53P2-OC/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW101913	MW101913	838	-	-	Shandong	China: Shandong	2018	Gallus gallus	H9N2	A/chicken/Shandong/12.26_TAWL018-O/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW102231	MW102231	838	-	-	Fujian	China: Fujian	2017	Anseriformes sp	H9N6	A/duck/Fujian/9.25_FZHX0016-C/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW105300	MW105300	890	-	-	Jiangxi	China: Jiangxi	2016	Gallus gallus	H9N2	A/chicken/Jiangxi/09.22_NCNP19C2-O/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW106068	MW106068	864	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCDZT43N2-OC/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW106164	MW106164	864	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP10N2-OC/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW106180	MW106180	864	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP13N2-OC/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW107244	MW107244	890	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H7N3	A/duck/Fujian/1.25_FZHX0014-C/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW107428	MW107428	838	-	-	Fujian	China: Fujian	2018	Anseriformes sp	mixed	A/duck/Fujian/11.26_FZHX0197-C/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW108468	MW108468	838	-	-	Hunan	China: Hunan	2017	Anseriformes sp	H6N6	A/duck/Hunan/6.27_YYGK79S2-OC/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW109372	MW109372	890	-	-	Hunan	China: Hunan	2017	-	mixed	A/environment/Hunan/1.17_YYGKK58-E/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW109588	MW109588	838	-	-	Jiangxi	China: Jiangxi	2017	-	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW109700	MW109700	838	-	-	Jiangxi	China: Jiangxi	2016	-	H7N9	A/environment/Jiangxi/3.14_NCDZT83T-E/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW109892	MW109892	875	-	-	Yunnan	China: Yunnan	2018	-	mixed	A/environment/Yunnan/11.22_DQWGH002-E/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW110340	MW110340	838	-	-	Guizhou	China: Guizhou	2016	Columba livia	H9N2	A/pigeon/Guizhou/11.30_ZYLJJ022-O/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW116750	MW116750	855	-	-	-	South Korea	2017	Grus japonensis	H7N7	A/red-crowned crane/South Korea/H1026/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW126493	MW126493	839	-	-	-	South Korea	2019	Anas platyrhynchos	H11N2	A/Anas platyrhynchos/South Korea/JB29-91-95/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW132268	MW132268	890	-	-	-	USA	2018	Zalophus californianus	H7N5	A/mallard/California/SL01B72H7/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW169495	MW169495	838	-	-	-	Italy	2019	Sus scrofa	H1N2	A/swine/Italy/364184/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW188609	MW188609	876	-	-	-	Mongolia	2018	Anas platyrhynchos	H4N6	A/duck/Mongolia/374/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW243411	MW243411	835	-	-	Whalebone Bay, King Island, TAS	Australia: Whalebone Bay, King Island, TAS	2014	Arenaria interpres	H3N5	A/Ruddy turnstone/TAS/7040/2014
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW243447	MW243447	835	-	-	Manuka, King Island, TAS	Australia: Manuka, King Island, TAS	2014	Arenaria interpres	H6N8	A/Ruddy turnstone/TAS/7009/2014
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW309045	MW309045	838	-	-	Indiana	USA: Indiana	2020	Sus scrofa	H1N2	A/swine/Indiana/A02524433/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW333290	MW333290	890	-	-	Kaohsiung	Taiwan: Kaohsiung	2016	Gallus gallus	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW342704	MW342704	838	-	-	Kagoshima	Japan: Kagoshima	2020	Mareca falcata	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW391552	MW391552	856	-	-	-	South Korea	2019	Anser albifrons	H7N7	A/White-fronted goose (Anser albifrons)/South Korea/KNU2019-39/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW404538	MW404538	858	-	-	-	South Korea	2019	Anas platyrhynchos	H5N3	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-51/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW412632	MW412632	865	-	-	-	Mongolia	2018	Duck(Anas sp.)	H2N8	A/Duck(Anas sp.)/Mongolia/MN18-141/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW419971	MW419971	890	-	-	-	Mongolia	2018	Anseriformes sp	H4N8	A/duck/Mongolia/MN2018-224/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW487365	MW487365	864	-	-	-	Mongolia	2018	Anas sp.	H3N6	A/duck/Mongolia/MN18-1/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547743	MW547743	871	-	-	Cheongju	South Korea: Cheongju	2010	Aves	H1N8	A/aquatic bird/Cheongju/431/2010
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547745	MW547745	839	-	-	Cheongju	South Korea: Cheongju	2007	Aves	H2N4	A/aquatic bird/Cheongju/180/2007
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547746	MW547746	870	-	-	Seosan	South Korea: Seosan	2006	Aves	H2N9	A/aquatic bird/Seosan/118/2006
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547749	MW547749	838	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H3N4	A/aquatic bird/Gunsan/146/2006
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547752	MW547752	853	-	-	Jeonju	South Korea: Jeonju	2008	Aves	H4N1	A/aquatic bird/Jeonju/340/2008
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547754	MW547754	855	-	-	Gunsan	South Korea: Gunsan	2007	Aves	H4N4	A/aquatic bird/Gunsan/187/2007
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547759	MW547759	851	-	-	Cheonan	South Korea: Cheonan	2005	Aves	H6N8	A/aquatic bird/Cheonan/72/2005
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW547765	MW547765	855	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW855476	MW855476	890	-	-	-	Ukraine	2020	Anas platyrhynchos	H7N2	A/mallard/Ukraine/AN-221-13-01/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW857490	MW857490	838	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12657T/2012
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW857502	MW857502	838	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12677T/2012
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW857530	MW857530	838	-	-	-	Thailand	2015	Anseriformes sp	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW873610	MW873610	838	-	-	Alaska	USA: Alaska	2017	Larus hyperboreus	H4N7	A/glaucous-winged gull/Alaska/UGAI17-5355/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW873666	MW873666	838	-	-	Alaska	USA: Alaska	2017	Anas carolinensis	H6N8	A/green-winged teal/Alaska/UGA17-4719/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875018	MW875018	865	-	-	-	USA	2020	Arenaria interpres	H7N8	A/Ruddy Turnstone/Delaware Bay/604/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875209	MW875209	865	-	-	-	USA	2020	Arenaria interpres	H7N3	A/Ruddy Turnstone/Delaware Bay/465/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875316	MW875316	865	-	-	-	USA	2020	Calidris alpina	H4N9	A/Dunlin/Delaware Bay/378/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875478	MW875478	865	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/305/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875637	MW875637	865	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/350/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875644	MW875644	865	-	-	-	USA	2020	Arenaria interpres	H4N3	A/ruddy turnstone/Delaware Bay/341/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875659	MW875659	865	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875794	MW875794	865	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW875894	MW875894	865	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/302/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW876048	MW876048	865	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW876068	MW876068	865	-	-	-	USA	2020	Arenaria interpres	H12N8	A/ruddy turnstone/Delaware Bay/173/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW876091	MW876091	865	-	-	-	USA	2020	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MW935375	MW935375	890	-	-	-	Viet Nam	2019	Anas sp.	H6N6	A/duck/Vietnam/HN5350/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MZ565048	MZ565048	838	-	-	Jalisco	Mexico: Jalisco	2019	Gallus gallus	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MZ565344	MZ565344	838	-	-	Queretaro	Mexico: Queretaro	2019	Gallus gallus	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
