taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH502828	MH502828	1428	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-3086/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH503015	MH503015	1428	-	-	New Jersey	USA: New Jersey	2015	Arenaria interpres	H1N3	A/ruddy turnstone/New Jersey/UGAI15-4091/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH540633	MH540633	1434	-	-	Missouri	USA: Missouri	2018	Homo sapiens	H1N1	A/Missouri/44/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH546637	MH546637	1458	-	-	Marshall County, Minnesota	USA: Marshall County, Minnesota	2015	Anas platyrhynchos	H11N1	A/mallard/Minnesota/15-040386-2/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH546669	MH546669	1445	-	-	Roseau County, Minnesota	USA: Roseau County, Minnesota	2016	Anas platyrhynchos	H5N5	A/mallard/Minnesota/16-041335-4/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH569241	MH569241	1429	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8436/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH569265	MH569265	1429	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH569305	MH569305	1429	-	-	Alaska	USA: Alaska	2015	Anser canagicus	H3N7	A/emperor goose/Alaska/UGAI15-8461/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH578787	MH578787	1413	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH578814	MH578814	1416	-	-	-	USA	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware Bay/63/2004
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH578878	MH578878	1413	-	-	-	USA	2007	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/106/2007
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH579126	MH579126	1413	-	-	-	USA	2005	Arenaria interpres	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH579131	MH579131	1413	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH596894	MH596894	1432	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H11N4	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597053	MH597053	1438	-	-	Delaware	USA: Delaware	2000	Calidris canutus	H10N4	A/red knot/Delaware/AI00-1886/2000
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597110	MH597110	1433	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	HxN3	A/ruddy turnstone/Delaware/1016389/2003
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597173	MH597173	1435	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016402/2003
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597197	MH597197	1435	-	-	Delaware	USA: Delaware	2003	Arenaria interpres	H9N8	A/ruddy turnstone/Delaware/1016407/2003
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597254	MH597254	1436	-	-	Delaware	USA: Delaware	2004	Arenaria interpres	H10N7	A/ruddy turnstone/Delaware/1148666/2004
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597318	MH597318	1433	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/471599/2001
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597334	MH597334	1444	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N5	A/ruddy turnstone/Delaware/650593/2002
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597367	MH597367	1435	-	-	Delaware	USA: Delaware	2002	Arenaria interpres	H1N9	A/ruddy turnstone/Delaware/650608/2002
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597505	MH597505	1433	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H12N7	A/ruddy turnstone/Delaware/828199/2001
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597537	MH597537	1435	-	-	Delaware	USA: Delaware	2001	Arenaria interpres	H5N7	A/ruddy turnstone/Delaware/828239/2001
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597635	MH597635	1438	-	-	New Jersey	USA: New Jersey	2003	Arenaria interpres	H9N5	A/ruddy turnstone/New Jersey/1016441/2003
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597818	MH597818	1421	-	-	New Jersey	USA: New Jersey	2005	Arenaria interpres	H3N9	A/ruddy turnstone/New Jersey/1321419/2005
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH597955	MH597955	1436	-	-	New Jersey	USA: New Jersey	2001	Arenaria interpres	H11N7	A/ruddy turnstone/New Jersey/471606/2001
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH598024	MH598024	1440	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	H11N2	A/ruddy turnstone/New Jersey/650615/2002
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH598083	MH598083	1434	-	-	New Jersey	USA: New Jersey	2002	Arenaria interpres	mixed	A/ruddy turnstone/New Jersey/650677/2002
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH598183	MH598183	1438	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N4	A/ruddy turnstone/New Jersey/AI00-1385/2000
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH598240	MH598240	1444	-	-	New Jersey	USA: New Jersey	2000	Arenaria interpres	H12N5	A/ruddy turnstone/New Jersey/AI00-679/2000
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH598312	MH598312	1436	-	-	New Jersey	USA: New Jersey	2001	Calidris alba	H12N7	A/sanderling/New Jersey/471580/2001
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH613323	MH613323	1422	-	-	-	USA	2003	Arenaria interpres	H9N5	A/ruddy turnstone/Delaware Bay/253/2003
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH637015	MH637015	1439	-	-	-	Canada	2017	Anas discors	H4N6	A/blue winged teal/Alberta/176/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH675631	MH675631	1413	-	-	-	Chile	2016	Fulica armillata	H3N4	A/red-gartered coot/Chile/C16030/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH733651	MH733651	1439	-	-	-	USA	2011	Arenaria interpres	H9N6	A/ruddy turnstone/Delaware Bay/268/2011
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH733756	MH733756	1452	-	-	-	USA	2003	Arenaria interpres	H9N1	A/ruddy turnstone/Delaware Bay/294/2003
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MH764255	MH764255	1436	-	-	Blue Earth county, MN	USA: Blue Earth county, MN	2017	Larus delawarensis	H13N6	A/ring-billed gull/Minnesota/CLMNAI1539/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK045499	MK045499	1459	-	-	-	Chile	2017	Meleagris sp.	H7N6	A/turkey/Chile/17-002745-2/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK167354	MK167354	1413	-	-	-	Chile	2017	Himantopus himantopus	H5N9	A/white-backed stilt/Chile/C24619/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK239075	MK239075	1441	-	-	Michigan	USA: Michigan	2018	Homo sapiens	H1N2v	A/Michigan/383/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK239088	MK239088	1441	-	-	Colorado	USA: Colorado	2017	Homo sapiens	H1N2v	A/Colorado/16/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK239109	MK239109	1441	-	-	Ohio	USA: Ohio	2018	Homo sapiens	H1N2v	A/Ohio/24/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK239123	MK239123	1441	-	-	Iowa	USA: Iowa	2017	Homo sapiens	H3N2v	A/Iowa/38/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK326658	MK326658	1469	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-38/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK326723	MK326723	1453	-	-	-	Guatemala	2013	Anas discors	H3N3	A/blue-winged teal/Guatemala/CIP049-S_H115-29/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK326784	MK326784	1453	-	-	-	Guatemala	2013	Anas discors	H5N3	A/blue-winged teal/Guatemala/CIP049-H116-50/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK327696	MK327696	1453	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H117-34/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK327704	MK327704	1469	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-36/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK327720	MK327720	1453	-	-	-	Guatemala	2013	Anas discors	H14N3	A/blue-winged teal/Guatemala/CIP049-H116-120/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK327736	MK327736	1469	-	-	-	Guatemala	2013	Anas discors	H14N5	A/blue-winged teal/Guatemala/CIP049-H117-99/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MK913496	MK913496	1461	-	-	-	USA	2018	Anas platyrhynchos	H2N7	A/mallard duck/California/UCD409/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN055193	MN055193	1465	-	-	-	Chile	2018	Pygoscelis antarcticus	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN692230	MN692230	1430	-	-	Moscow	Russia: Moscow	2008	Anas platyrhynchos	H3N1	A/duck/Moscow/3556/2008
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN795769	MN795769	1366	-	-	Shanghai	China: Shanghai	2019	Anas crecca	H12N8	A/common teal/Shanghai/JDS110203/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN875473	MN875473	1335	-	-	-	France	2017	Anseriformes sp	H5N8	A/duck/France/171467/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN908104	MN908104	1433	-	-	-	USA	2019	Arenaria interpres	H9N1	A/Ruddy Turnstone/Delaware/318/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN911261	MN911261	1433	-	-	-	USA	2019	Arenaria interpres	H11N1	A/Ruddy Turnstone/Delaware/516/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN915007	MN915007	1429	-	-	-	USA	2019	Arenaria interpres	H11N5	A/Ruddy Turnstone/Delaware/438/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN937697	MN937697	1422	-	-	Georgia	USA: Georgia	2018	Arenaria interpres	H12N9	A/ruddy turnstone/Georgia/UGAI18-639/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN988248	MN988248	1413	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H3N6	A/mallard/Minnesota/MN18-WB1-075B/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN988423	MN988423	1413	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H2N9	A/mallard/Minnesota/MN18-WB2-207A/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN988447	MN988447	1413	-	-	Minnesota	USA: Minnesota	2018	Anas platyrhynchos	H6N9	A/mallard/Minnesota/MN18-WB2-223A/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MN998506	MN998506	1410	-	-	Philadelphia County, Pennsylvania	USA: Philadelphia County, Pennsylvania	2014	Anseriformes sp	H2N2	A/duck/Pennsylvania/14-030488-005/2014
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT406819	MT406819	1466	-	-	-	Belgium	2016	Anas crecca	H6N2	A/Anas crecca/Belgium/9685/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT406931	MT406931	1466	-	-	-	Belgium	2016	Anas platyrhynchos	H10N5	A/Anas platyrhynchos/Belgium/11798_H189445/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT406995	MT406995	1440	-	-	-	Belgium	2015	Anas platyrhynchos	H1N6	A/Anas platyrhynchos/Belgium/3950/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT407019	MT407019	1466	-	-	-	Belgium	2017	Anas platyrhynchos	H7N5	A/Anas platyrhynchos/Belgium/467_H191864/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT421373	MT421373	1413	-	-	Maine	USA: Maine	2017	Anas platyrhynchos	H3N8	A/mallard/Maine/ME-Y17-165/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT444284	MT444284	1344	-	-	Union County, North Carolina	USA: Union County, North Carolina	2020	Meleagris gallopavo	H7N3	A/turkey/North Carolina/20-008423-002/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT547649	MT547649	1390	-	-	-	Viet Nam	2019	Anseriformes sp	H5N6	A/Duck/Viet Nam/HU12-1303/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT624407	MT624407	1439	-	-	-	Canada	2019	Anas platyrhynchos	H4N6	A/Mallard duck/Alberta/165/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT754387	MT754387	1410	-	-	Indiana	USA: Indiana	2020	Sus scrofa	H1N2	A/swine/Indiana/A02524433/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT824620	MT824620	1431	-	-	-	USA	2017	Anas acuta	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT824800	MT824800	1466	-	-	-	USA	2017	Anas crecca	H4N2	A/American Green-winged Teal/Ohio/17OS2009/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT824951	MT824951	1445	-	-	-	USA	2016	Anas platyrhynchos	H2N5	A/mallard/Maryland/16OS0188/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MT827991	MT827991	1410	-	-	-	China	2016	Anseriformes sp	H6N2	A/duck/China/F3891-1/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW024908	MW024908	1443	-	-	Hawaii	USA: Hawaii	2020	Homo sapiens	H3N2v	A/Hawaii/28/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW055361	MW055361	1409	-	-	-	USA	2012	Arenaria interpres	H5N9	A/Ruddy Turnstone/New Jersey/AI12-2279/2012
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW099455	MW099455	1398	-	-	Hunan	China: Hunan	2017	Gallus gallus	H7N9	A/chicken/Hunan/5.24_YYGK53P2-OC/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW099753	MW099753	1415	-	-	Shandong	China: Shandong	2018	Gallus gallus	H9N2	A/chicken/Shandong/12.26_TAWL018-O/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW100077	MW100077	1329	-	-	Fujian	China: Fujian	2017	Anseriformes sp	H9N6	A/duck/Fujian/9.25_FZHX0016-C/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW100216	MW100216	1398	-	-	Hunan	China: Hunan	2017	-	H6N9	A/environment/Hunan/1.17_YYGKK58-E/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW100405	MW100405	1431	-	-	Yunnan	China: Yunnan	2018	-	H5N6	A/environment/Yunnan/11.22_DQWGH002-E/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW100414	MW100414	1418	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H9N6	A/duck/Fujian/11.26_FZHX0197-C/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW105298	MW105298	1427	-	-	Jiangxi	China: Jiangxi	2016	Gallus gallus	H9N2	A/chicken/Jiangxi/09.22_NCNP19C2-O/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW106066	MW106066	1398	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCDZT43N2-OC/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW106162	MW106162	1398	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP10N2-OC/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW106178	MW106178	1398	-	-	Jiangxi	China: Jiangxi	2017	Gallus gallus	H9N9	A/chicken/Jiangxi/4.30_NCNP13N2-OC/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW107242	MW107242	1410	-	-	Fujian	China: Fujian	2018	Anseriformes sp	H7N3	A/duck/Fujian/1.25_FZHX0014-C/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW108466	MW108466	1380	-	-	Hunan	China: Hunan	2017	Anseriformes sp	H6N6	A/duck/Hunan/6.27_YYGK79S2-OC/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW109586	MW109586	1380	-	-	Jiangxi	China: Jiangxi	2017	-	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW109698	MW109698	1398	-	-	Jiangxi	China: Jiangxi	2016	-	H7N9	A/environment/Jiangxi/3.14_NCDZT83T-E/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW110338	MW110338	1401	-	-	Guizhou	China: Guizhou	2016	Columba livia	H9N2	A/pigeon/Guizhou/11.30_ZYLJJ022-O/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW116748	MW116748	1423	-	-	-	South Korea	2017	Grus japonensis	H7N7	A/red-crowned crane/South Korea/H1026/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW126491	MW126491	1418	-	-	-	South Korea	2019	Anas platyrhynchos	H11N2	A/Anas platyrhynchos/South Korea/JB29-91-95/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW132269	MW132269	1470	-	-	-	USA	2018	Zalophus californianus	H7N5	A/mallard/California/SL01B72H7/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW170041	MW170041	1408	-	-	-	Italy	2019	Sus scrofa	H1N2	A/swine/Italy/364184/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW188607	MW188607	1451	-	-	-	Mongolia	2018	Anas platyrhynchos	H4N6	A/duck/Mongolia/374/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW243409	MW243409	1419	-	-	Whalebone Bay, King Island, TAS	Australia: Whalebone Bay, King Island, TAS	2014	Arenaria interpres	H3N5	A/Ruddy turnstone/TAS/7040/2014
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW243445	MW243445	1413	-	-	Manuka, King Island, TAS	Australia: Manuka, King Island, TAS	2014	Arenaria interpres	H6N8	A/Ruddy turnstone/TAS/7009/2014
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW333288	MW333288	1460	-	-	Kaohsiung	Taiwan: Kaohsiung	2016	Gallus gallus	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW342702	MW342702	1413	-	-	Kagoshima	Japan: Kagoshima	2020	Mareca falcata	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW391550	MW391550	1417	-	-	-	South Korea	2019	Anser albifrons	H7N7	A/White-fronted goose (Anser albifrons)/South Korea/KNU2019-39/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW404536	MW404536	1452	-	-	-	South Korea	2019	Anas platyrhynchos	H5N3	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-51/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW412630	MW412630	1419	-	-	-	Mongolia	2018	Duck(Anas sp.)	H2N8	A/Duck(Anas sp.)/Mongolia/MN18-141/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW419969	MW419969	1463	-	-	-	Mongolia	2018	Anseriformes sp	H4N8	A/duck/Mongolia/MN2018-224/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW487363	MW487363	1455	-	-	-	Mongolia	2018	Anas sp.	H3N6	A/duck/Mongolia/MN18-1/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547685	MW547685	1419	-	-	Cheongju	South Korea: Cheongju	2010	Aves	H1N8	A/aquatic bird/Cheongju/431/2010
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547687	MW547687	1413	-	-	Cheongju	South Korea: Cheongju	2007	Aves	H2N4	A/aquatic bird/Cheongju/180/2007
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547688	MW547688	1413	-	-	Seosan	South Korea: Seosan	2006	Aves	H2N9	A/aquatic bird/Seosan/118/2006
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547691	MW547691	1413	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H3N4	A/aquatic bird/Gunsan/146/2006
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547694	MW547694	1421	-	-	Jeonju	South Korea: Jeonju	2008	Aves	H4N1	A/aquatic bird/Jeonju/340/2008
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547696	MW547696	1413	-	-	Gunsan	South Korea: Gunsan	2007	Aves	H4N4	A/aquatic bird/Gunsan/187/2007
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547701	MW547701	1413	-	-	Cheonan	South Korea: Cheonan	2005	Aves	H6N8	A/aquatic bird/Cheonan/72/2005
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW547707	MW547707	1413	-	-	Gunsan	South Korea: Gunsan	2006	Aves	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW855478	MW855478	1466	-	-	-	Ukraine	2020	Anas platyrhynchos	H7N2	A/mallard/Ukraine/AN-221-13-01/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW857488	MW857488	1413	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12657T/2012
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW857500	MW857500	1413	-	-	-	Thailand	2012	Anseriformes sp	H11N6	A/duck/Thailand/CU-12677T/2012
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW857528	MW857528	1377	-	-	-	Thailand	2015	Anseriformes sp	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW873608	MW873608	1416	-	-	Alaska	USA: Alaska	2017	Larus hyperboreus	H4N7	A/glaucous-winged gull/Alaska/UGAI17-5355/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW873664	MW873664	1413	-	-	Alaska	USA: Alaska	2017	Anas carolinensis	H6N8	A/green-winged teal/Alaska/UGA17-4719/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875022	MW875022	1435	-	-	-	USA	2020	Arenaria interpres	H7N8	A/Ruddy Turnstone/Delaware Bay/604/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875208	MW875208	1428	-	-	-	USA	2020	Arenaria interpres	H7N3	A/Ruddy Turnstone/Delaware Bay/465/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875315	MW875315	1422	-	-	-	USA	2020	Calidris alpina	H4N9	A/Dunlin/Delaware Bay/378/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875482	MW875482	1422	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/305/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875632	MW875632	1422	-	-	-	USA	2020	Arenaria interpres	H12N9	A/ruddy turnstone/Delaware Bay/350/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875641	MW875641	1428	-	-	-	USA	2020	Arenaria interpres	H4N3	A/ruddy turnstone/Delaware Bay/341/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875657	MW875657	1422	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875788	MW875788	1428	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW875898	MW875898	1422	-	-	-	USA	2020	Arenaria interpres	H4N9	A/ruddy turnstone/Delaware Bay/302/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW876047	MW876047	1428	-	-	-	USA	2020	Arenaria interpres	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW876072	MW876072	1435	-	-	-	USA	2020	Arenaria interpres	H12N8	A/ruddy turnstone/Delaware Bay/173/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW876096	MW876096	1433	-	-	-	USA	2020	Arenaria interpres	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MW935373	MW935373	1463	-	-	-	Viet Nam	2019	Anas sp.	H6N6	A/duck/Vietnam/HN5350/2019
